componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,940,1033,BRC0405F,Nome não encontrado
Energia,kcal,225,247,BRC0405F,Nome não encontrado
Umidade,g,"57,7","63,5",BRC0405F,Nome não encontrado
Carboidrato total,g,"3,43","3,77",BRC0405F,Nome não encontrado
Carboidrato disponível,g,"3,37","3,71",BRC0405F,Nome não encontrado
Proteína,g,"25,7","28,3",BRC0405F,Nome não encontrado
Lipídios,g,"11,8","13,0",BRC0405F,Nome não encontrado
Fibra alimentar,g,"0,05","0,06",BRC0405F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0405F,Nome não encontrado
Cinzas,g,"1,33","1,46",BRC0405F,Nome não encontrado
Colesterol,mg,"73,9","81,3",BRC0405F,Nome não encontrado
Ácidos graxos saturados,g,"5,19","5,71",BRC0405F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,57","5,03",BRC0405F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,74","0,81",BRC0405F,Nome não encontrado
Ácidos graxos trans,g,"0,39","0,43",BRC0405F,Nome não encontrado
Cálcio,mg,"35,9","39,5",BRC0405F,Nome não encontrado
Ferro,mg,"2,05","2,26",BRC0405F,Nome não encontrado
Sódio,mg,"66,3","72,9",BRC0405F,Nome não encontrado
Magnésio,mg,"20,2","22,2",BRC0405F,Nome não encontrado
Fósforo,mg,216,238,BRC0405F,Nome não encontrado
Potássio,mg,351,386,BRC0405F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0405F,Nome não encontrado
Zinco,mg,"4,60","5,06",BRC0405F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0405F,Nome não encontrado
Selênio,mcg,"1,56","1,72",BRC0405F,Nome não encontrado
Vitamina A (RE),mcg,"19,8","21,8",BRC0405F,Nome não encontrado
Vitamina A (RAE),mcg,"19,5","21,5",BRC0405F,Nome não encontrado
Vitamina D,mcg,"0,26","0,28",BRC0405F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,99","1,09",BRC0405F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0405F,Nome não encontrado
Riboflavina,mg,"0,10","0,11",BRC0405F,Nome não encontrado
Niacina,mg,"1,62","1,78",BRC0405F,Nome não encontrado
Vitamina B6,mg,"0,10","0,11",BRC0405F,Nome não encontrado
Vitamina B12,mcg,"2,18","2,40",BRC0405F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0405F,Nome não encontrado
Equivalente de folato,mcg,"5,18","5,70",BRC0405F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0405F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0405F,Nome não encontrado
Gordura de adição,g,-,-,BRC0405F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0405F,Nome não encontrado
Proteína animal,g,-,-,BRC0405F,Nome não encontrado
