componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,618,BRC1068F,Nome não encontrado
Energia,kcal,147,BRC1068F,Nome não encontrado
Umidade,g,"68,7",BRC1068F,Nome não encontrado
Carboidrato total,g,"4,00",BRC1068F,Nome não encontrado
Carboidrato disponível,g,"3,06",BRC1068F,Nome não encontrado
Proteína,g,"20,0",BRC1068F,Nome não encontrado
Lipídios,g,"5,93",BRC1068F,Nome não encontrado
Fibra alimentar,g,"0,93",BRC1068F,Nome não encontrado
Álcool,g,"0,00",BRC1068F,Nome não encontrado
Cinzas,g,"1,42",BRC1068F,Nome não encontrado
Colesterol,mg,"45,2",BRC1068F,Nome não encontrado
Ácidos graxos saturados,g,"2,57",BRC1068F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,48",BRC1068F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,09",BRC1068F,Nome não encontrado
Ácidos graxos trans,g,"0,13",BRC1068F,Nome não encontrado
Cálcio,mg,"10,4",BRC1068F,Nome não encontrado
Ferro,mg,"1,81",BRC1068F,Nome não encontrado
Sódio,mg,136,BRC1068F,Nome não encontrado
Magnésio,mg,"22,6",BRC1068F,Nome não encontrado
Fósforo,mg,157,BRC1068F,Nome não encontrado
Potássio,mg,328,BRC1068F,Nome não encontrado
Manganês,mg,"0,12",BRC1068F,Nome não encontrado
Zinco,mg,"2,79",BRC1068F,Nome não encontrado
Cobre,mg,"0,06",BRC1068F,Nome não encontrado
Selênio,mcg,"3,14",BRC1068F,Nome não encontrado
Vitamina A (RE),mcg,"3,17",BRC1068F,Nome não encontrado
Vitamina A (RAE),mcg,"3,29",BRC1068F,Nome não encontrado
Vitamina D,mcg,"0,09",BRC1068F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33",BRC1068F,Nome não encontrado
Tiamina,mg,"0,09",BRC1068F,Nome não encontrado
Riboflavina,mg,"0,06",BRC1068F,Nome não encontrado
Niacina,mg,"2,76",BRC1068F,Nome não encontrado
Vitamina B6,mg,traços,BRC1068F,Nome não encontrado
Vitamina B12,mcg,"1,81",BRC1068F,Nome não encontrado
Vitamina C,mg,"1,66",BRC1068F,Nome não encontrado
Equivalente de folato,mcg,"16,8",BRC1068F,Nome não encontrado
Sal de adição,g,"0,00",BRC1068F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1068F,Nome não encontrado
Gordura de adição,g,-,BRC1068F,Nome não encontrado
Proteína vegetal,g,-,BRC1068F,Nome não encontrado
Proteína animal,g,-,BRC1068F,Nome não encontrado
