componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,856,684,BRC0581A,Nome não encontrado
Energia,kcal,206,165,BRC0581A,Nome não encontrado
Umidade,g,"57,3","45,9",BRC0581A,Nome não encontrado
Carboidrato total,g,"22,5","18,0",BRC0581A,Nome não encontrado
Carboidrato disponível,g,"20,3","16,2",BRC0581A,Nome não encontrado
Proteína,g,"7,46","5,97",BRC0581A,Nome não encontrado
Lipídios,g,"9,99","7,99",BRC0581A,Nome não encontrado
Fibra alimentar,g,"1,80","1,44",BRC0581A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0581A,Nome não encontrado
Cinzas,g,"2,73","2,19",BRC0581A,Nome não encontrado
Colesterol,mg,"62,8","50,2",BRC0581A,Nome não encontrado
Ácidos graxos saturados,g,"3,13","2,50",BRC0581A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,66","2,13",BRC0581A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,45","2,76",BRC0581A,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,09",BRC0581A,Nome não encontrado
Cálcio,mg,174,139,BRC0581A,Nome não encontrado
Ferro,mg,"1,84","1,47",BRC0581A,Nome não encontrado
Sódio,mg,674,539,BRC0581A,Nome não encontrado
Magnésio,mg,"19,6","15,7",BRC0581A,Nome não encontrado
Fósforo,mg,237,189,BRC0581A,Nome não encontrado
Potássio,mg,326,261,BRC0581A,Nome não encontrado
Manganês,mg,"0,14","0,11",BRC0581A,Nome não encontrado
Zinco,mg,"0,93","0,74",BRC0581A,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0581A,Nome não encontrado
Selênio,mcg,"5,51","4,41",BRC0581A,Nome não encontrado
Vitamina A (RE),mcg,107,"86,1",BRC0581A,Nome não encontrado
Vitamina A (RAE),mcg,"75,3","60,2",BRC0581A,Nome não encontrado
Vitamina D,mcg,"0,33","0,26",BRC0581A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,83","0,66",BRC0581A,Nome não encontrado
Tiamina,mg,"0,10","0,08",BRC0581A,Nome não encontrado
Riboflavina,mg,"0,21","0,17",BRC0581A,Nome não encontrado
Niacina,mg,"1,35","1,08",BRC0581A,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0581A,Nome não encontrado
Vitamina B12,mcg,"0,31","0,25",BRC0581A,Nome não encontrado
Vitamina C,mg,"1,07","0,85",BRC0581A,Nome não encontrado
Equivalente de folato,mcg,"53,9","43,1",BRC0581A,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0581A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0581A,Nome não encontrado
Gordura de adição,g,-,-,BRC0581A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0581A,Nome não encontrado
Proteína animal,g,-,-,BRC0581A,Nome não encontrado
