componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,155,108,BRC0533B,Nome não encontrado
Energia,kcal,37,26,BRC0533B,Nome não encontrado
Umidade,g,"92,0","64,4",BRC0533B,Nome não encontrado
Carboidrato total,g,"4,55","3,18",BRC0533B,Nome não encontrado
Carboidrato disponível,g,"3,30","2,31",BRC0533B,Nome não encontrado
Proteína,g,"0,97","0,68",BRC0533B,Nome não encontrado
Lipídios,g,"1,96","1,37",BRC0533B,Nome não encontrado
Fibra alimentar,g,"1,25","0,88",BRC0533B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0533B,Nome não encontrado
Cinzas,g,"0,40","0,28",BRC0533B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0533B,Nome não encontrado
Ácidos graxos saturados,g,"0,31","0,22",BRC0533B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,41","0,99",BRC0533B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,14",BRC0533B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0533B,Nome não encontrado
Cálcio,mg,"13,6","9,51",BRC0533B,Nome não encontrado
Ferro,mg,"0,29","0,20",BRC0533B,Nome não encontrado
Sódio,mg,"0,87","0,61",BRC0533B,Nome não encontrado
Magnésio,mg,"9,70","6,79",BRC0533B,Nome não encontrado
Fósforo,mg,"20,2","14,2",BRC0533B,Nome não encontrado
Potássio,mg,165,115,BRC0533B,Nome não encontrado
Manganês,mg,"0,14","0,10",BRC0533B,Nome não encontrado
Zinco,mg,"0,24","0,16",BRC0533B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0533B,Nome não encontrado
Selênio,mcg,"0,10","0,07",BRC0533B,Nome não encontrado
Vitamina A (RE),mcg,"24,6","17,2",BRC0533B,Nome não encontrado
Vitamina A (RAE),mcg,"12,3","8,62",BRC0533B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0533B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,40","0,28",BRC0533B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0533B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0533B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0533B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0533B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0533B,Nome não encontrado
Vitamina C,mg,"5,96","4,17",BRC0533B,Nome não encontrado
Equivalente de folato,mcg,"11,7","8,18",BRC0533B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0533B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0533B,Nome não encontrado
Gordura de adição,g,-,-,BRC0533B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0533B,Nome não encontrado
Proteína animal,g,-,-,BRC0533B,Nome não encontrado
