componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,769,BRC1164A,Nome não encontrado
Energia,kcal,182,BRC1164A,Nome não encontrado
Umidade,g,"35,9",BRC1164A,Nome não encontrado
Carboidrato total,g,"53,4",BRC1164A,Nome não encontrado
Carboidrato disponível,g,"52,3",BRC1164A,Nome não encontrado
Proteína,g,"5,55",BRC1164A,Nome não encontrado
Lipídios,g,"3,57",BRC1164A,Nome não encontrado
Fibra alimentar,g,"1,03",BRC1164A,Nome não encontrado
Álcool,g,"0,69",BRC1164A,Nome não encontrado
Cinzas,g,"1,60",BRC1164A,Nome não encontrado
Colesterol,mg,"9,23",BRC1164A,Nome não encontrado
Ácidos graxos saturados,g,"1,96",BRC1164A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,88",BRC1164A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26",BRC1164A,Nome não encontrado
Ácidos graxos trans,g,"0,10",BRC1164A,Nome não encontrado
Cálcio,mg,144,BRC1164A,Nome não encontrado
Ferro,mg,"2,34",BRC1164A,Nome não encontrado
Sódio,mg,229,BRC1164A,Nome não encontrado
Magnésio,mg,"20,6",BRC1164A,Nome não encontrado
Fósforo,mg,215,BRC1164A,Nome não encontrado
Potássio,mg,331,BRC1164A,Nome não encontrado
Manganês,mg,"0,60",BRC1164A,Nome não encontrado
Zinco,mg,"0,55",BRC1164A,Nome não encontrado
Cobre,mg,"0,08",BRC1164A,Nome não encontrado
Selênio,mcg,"4,34",BRC1164A,Nome não encontrado
Vitamina A (RE),mcg,"40,7",BRC1164A,Nome não encontrado
Vitamina A (RAE),mcg,"40,1",BRC1164A,Nome não encontrado
Vitamina D,mcg,"0,48",BRC1164A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07",BRC1164A,Nome não encontrado
Tiamina,mg,"0,12",BRC1164A,Nome não encontrado
Riboflavina,mg,"0,10",BRC1164A,Nome não encontrado
Niacina,mg,"0,91",BRC1164A,Nome não encontrado
Vitamina B6,mg,traços,BRC1164A,Nome não encontrado
Vitamina B12,mcg,"0,15",BRC1164A,Nome não encontrado
Vitamina C,mg,traços,BRC1164A,Nome não encontrado
Equivalente de folato,mcg,114,BRC1164A,Nome não encontrado
Sal de adição,g,"20,0",BRC1164A,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1164A,Nome não encontrado
Gordura de adição,g,-,BRC1164A,Nome não encontrado
Proteína vegetal,g,-,BRC1164A,Nome não encontrado
Proteína animal,g,-,BRC1164A,Nome não encontrado
