componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,1433,1719,BRC0062F,Nome não encontrado
Energia,kcal,346,415,BRC0062F,Nome não encontrado
Umidade,g,"51,7","62,0",BRC0062F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0062F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0062F,Nome não encontrado
Proteína,g,"16,1","19,3",BRC0062F,Nome não encontrado
Lipídios,g,"31,4","37,6",BRC0062F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0062F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0062F,Nome não encontrado
Cinzas,g,"0,90","1,08",BRC0062F,Nome não encontrado
Colesterol,mg,"44,0","52,8",BRC0062F,Nome não encontrado
Ácidos graxos saturados,g,"14,9","17,9",BRC0062F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"12,7","15,2",BRC0062F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,36",BRC0062F,Nome não encontrado
Ácidos graxos trans,g,"0,91","1,09",BRC0062F,Nome não encontrado
Cálcio,mg,,,BRC0062F,Nome não encontrado
Ferro,mg,"1,20","1,44",BRC0062F,Nome não encontrado
Sódio,mg,"70,0","84,0",BRC0062F,Nome não encontrado
Magnésio,mg,"12,0","14,4",BRC0062F,Nome não encontrado
Fósforo,mg,130,156,BRC0062F,Nome não encontrado
Potássio,mg,151,181,BRC0062F,Nome não encontrado
Manganês,mg,traços,traços,BRC0062F,Nome não encontrado
Zinco,mg,"2,70","3,24",BRC0062F,Nome não encontrado
Cobre,mg,traços,traços,BRC0062F,Nome não encontrado
Selênio,mcg,"5,70","6,84",BRC0062F,Nome não encontrado
Vitamina A (RE),mcg,"5,00","6,00",BRC0062F,Nome não encontrado
Vitamina A (RAE),mcg,"5,00","6,00",BRC0062F,Nome não encontrado
Vitamina D,mcg,"0,54","0,65",BRC0062F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,56","1,87",BRC0062F,Nome não encontrado
Tiamina,mg,"0,12","0,14",BRC0062F,Nome não encontrado
Riboflavina,mg,"0,11","0,13",BRC0062F,Nome não encontrado
Niacina,mg,"5,99","7,19",BRC0062F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0062F,Nome não encontrado
Vitamina B12,mcg,"2,00","2,40",BRC0062F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0062F,Nome não encontrado
Equivalente de folato,mcg,"21,0","25,2",BRC0062F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0062F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0062F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0062F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0062F,Nome não encontrado
Proteína animal,g,"16,7","20,0",BRC0062F,Nome não encontrado
