componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,706,564,BRC0583A,Nome não encontrado
Energia,kcal,169,135,BRC0583A,Nome não encontrado
Umidade,g,"66,3","53,1",BRC0583A,Nome não encontrado
Carboidrato total,g,"14,7","11,7",BRC0583A,Nome não encontrado
Carboidrato disponível,g,"13,6","10,9",BRC0583A,Nome não encontrado
Proteína,g,"8,12","6,49",BRC0583A,Nome não encontrado
Lipídios,g,"8,87","7,10",BRC0583A,Nome não encontrado
Fibra alimentar,g,"1,10","0,88",BRC0583A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0583A,Nome não encontrado
Cinzas,g,"2,00","1,60",BRC0583A,Nome não encontrado
Colesterol,mg,"57,9","46,4",BRC0583A,Nome não encontrado
Ácidos graxos saturados,g,"2,92","2,34",BRC0583A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,43","1,94",BRC0583A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,80","2,24",BRC0583A,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,09",BRC0583A,Nome não encontrado
Cálcio,mg,145,116,BRC0583A,Nome não encontrado
Ferro,mg,"1,24","0,99",BRC0583A,Nome não encontrado
Sódio,mg,432,345,BRC0583A,Nome não encontrado
Magnésio,mg,"47,9","38,3",BRC0583A,Nome não encontrado
Fósforo,mg,114,"91,5",BRC0583A,Nome não encontrado
Potássio,mg,151,121,BRC0583A,Nome não encontrado
Manganês,mg,"0,25","0,20",BRC0583A,Nome não encontrado
Zinco,mg,"0,69","0,55",BRC0583A,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0583A,Nome não encontrado
Selênio,mcg,"7,87","6,30",BRC0583A,Nome não encontrado
Vitamina A (RE),mcg,232,185,BRC0583A,Nome não encontrado
Vitamina A (RAE),mcg,139,111,BRC0583A,Nome não encontrado
Vitamina D,mcg,"0,25","0,20",BRC0583A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,33",BRC0583A,Nome não encontrado
Tiamina,mg,"0,08","0,06",BRC0583A,Nome não encontrado
Riboflavina,mg,"0,21","0,17",BRC0583A,Nome não encontrado
Niacina,mg,"0,62","0,50",BRC0583A,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0583A,Nome não encontrado
Vitamina B12,mcg,"0,27","0,22",BRC0583A,Nome não encontrado
Vitamina C,mg,"1,56","1,24",BRC0583A,Nome não encontrado
Equivalente de folato,mcg,"33,3","26,7",BRC0583A,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0583A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0583A,Nome não encontrado
Gordura de adição,g,-,-,BRC0583A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0583A,Nome não encontrado
Proteína animal,g,-,-,BRC0583A,Nome não encontrado
