componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,791,870,BRC0876F,Nome não encontrado
Energia,kcal,188,207,BRC0876F,Nome não encontrado
Umidade,g,"61,2","67,3",BRC0876F,Nome não encontrado
Carboidrato total,g,"0,21","0,23",BRC0876F,Nome não encontrado
Carboidrato disponível,g,"0,21","0,23",BRC0876F,Nome não encontrado
Proteína,g,"29,5","32,4",BRC0876F,Nome não encontrado
Lipídios,g,"7,67","8,44",BRC0876F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0876F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0876F,Nome não encontrado
Cinzas,g,"1,49","1,64",BRC0876F,Nome não encontrado
Colesterol,mg,105,115,BRC0876F,Nome não encontrado
Ácidos graxos saturados,g,"2,19","2,41",BRC0876F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,39","3,72",BRC0876F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20","1,31",BRC0876F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0876F,Nome não encontrado
Cálcio,mg,"66,0","72,6",BRC0876F,Nome não encontrado
Ferro,mg,"2,11","2,32",BRC0876F,Nome não encontrado
Sódio,mg,212,234,BRC0876F,Nome não encontrado
Magnésio,mg,"23,1","25,4",BRC0876F,Nome não encontrado
Fósforo,mg,208,229,BRC0876F,Nome não encontrado
Potássio,mg,222,244,BRC0876F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0876F,Nome não encontrado
Zinco,mg,"2,65","2,91",BRC0876F,Nome não encontrado
Cobre,mg,"0,15","0,16",BRC0876F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0876F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0876F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0876F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0876F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17","0,19",BRC0876F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0876F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0876F,Nome não encontrado
Niacina,mg,"9,16","10,1",BRC0876F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0876F,Nome não encontrado
Vitamina B12,mcg,"0,28","0,31",BRC0876F,Nome não encontrado
Vitamina C,mg,"0,90","0,99",BRC0876F,Nome não encontrado
Equivalente de folato,mcg,"4,99","5,48",BRC0876F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0876F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0876F,Nome não encontrado
Gordura de adição,g,-,-,BRC0876F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0876F,Nome não encontrado
Proteína animal,g,-,-,BRC0876F,Nome não encontrado
