componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,135,121,BRC0422B,Nome não encontrado
Energia,kcal,32,29,BRC0422B,Nome não encontrado
Umidade,g,"92,6","83,3",BRC0422B,Nome não encontrado
Carboidrato total,g,"4,82","4,34",BRC0422B,Nome não encontrado
Carboidrato disponível,g,"3,15","2,84",BRC0422B,Nome não encontrado
Proteína,g,"0,64","0,58",BRC0422B,Nome não encontrado
Lipídios,g,"1,54","1,38",BRC0422B,Nome não encontrado
Fibra alimentar,g,"1,67","1,50",BRC0422B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0422B,Nome não encontrado
Cinzas,g,"0,35","0,31",BRC0422B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0422B,Nome não encontrado
Ácidos graxos saturados,g,"0,22","0,20",BRC0422B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,06","0,95",BRC0422B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,18",BRC0422B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0422B,Nome não encontrado
Cálcio,mg,"19,1","17,2",BRC0422B,Nome não encontrado
Ferro,mg,"0,20","0,18",BRC0422B,Nome não encontrado
Sódio,mg,"3,31","2,98",BRC0422B,Nome não encontrado
Magnésio,mg,"9,41","8,47",BRC0422B,Nome não encontrado
Fósforo,mg,"16,6","14,9",BRC0422B,Nome não encontrado
Potássio,mg,171,154,BRC0422B,Nome não encontrado
Manganês,mg,"0,80","0,72",BRC0422B,Nome não encontrado
Zinco,mg,"0,21","0,19",BRC0422B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0422B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0422B,Nome não encontrado
Vitamina A (RE),mcg,237,213,BRC0422B,Nome não encontrado
Vitamina A (RAE),mcg,118,106,BRC0422B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0422B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,60",BRC0422B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0422B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0422B,Nome não encontrado
Niacina,mg,"0,59","0,53",BRC0422B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0422B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0422B,Nome não encontrado
Vitamina C,mg,"5,15","4,63",BRC0422B,Nome não encontrado
Equivalente de folato,mcg,"13,2","11,9",BRC0422B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0422B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0422B,Nome não encontrado
Gordura de adição,g,-,-,BRC0422B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0422B,Nome não encontrado
Proteína animal,g,-,-,BRC0422B,Nome não encontrado
