componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,80,55,BRC0978B,Nome não encontrado
Energia,kcal,19,13,BRC0978B,Nome não encontrado
Umidade,g,"95,1","66,6",BRC0978B,Nome não encontrado
Carboidrato total,g,"2,56","1,79",BRC0978B,Nome não encontrado
Carboidrato disponível,g,"1,53","1,07",BRC0978B,Nome não encontrado
Proteína,g,"0,71","0,50",BRC0978B,Nome não encontrado
Lipídios,g,"0,90","0,63",BRC0978B,Nome não encontrado
Fibra alimentar,g,"1,03","0,72",BRC0978B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0978B,Nome não encontrado
Cinzas,g,"0,66","0,46",BRC0978B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0978B,Nome não encontrado
Ácidos graxos saturados,g,"0,15","0,11",BRC0978B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,61","0,43",BRC0978B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,07",BRC0978B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0978B,Nome não encontrado
Cálcio,mg,"11,0","7,67",BRC0978B,Nome não encontrado
Ferro,mg,"0,26","0,18",BRC0978B,Nome não encontrado
Sódio,mg,128,"89,7",BRC0978B,Nome não encontrado
Magnésio,mg,"9,22","6,46",BRC0978B,Nome não encontrado
Fósforo,mg,"13,1","9,17",BRC0978B,Nome não encontrado
Potássio,mg,155,108,BRC0978B,Nome não encontrado
Manganês,mg,"0,10","0,07",BRC0978B,Nome não encontrado
Zinco,mg,"0,17","0,12",BRC0978B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0978B,Nome não encontrado
Selênio,mcg,"0,11","0,07",BRC0978B,Nome não encontrado
Vitamina A (RE),mcg,"13,1","9,16",BRC0978B,Nome não encontrado
Vitamina A (RAE),mcg,"6,54","4,58",BRC0978B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0978B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,13",BRC0978B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0978B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0978B,Nome não encontrado
Niacina,mg,traços,traços,BRC0978B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0978B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0978B,Nome não encontrado
Vitamina C,mg,"5,41","3,79",BRC0978B,Nome não encontrado
Equivalente de folato,mcg,"6,37","4,46",BRC0978B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0978B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0978B,Nome não encontrado
Gordura de adição,g,-,-,BRC0978B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0978B,Nome não encontrado
Proteína animal,g,-,-,BRC0978B,Nome não encontrado
