componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,545,545,BRC0014F,Nome não encontrado
Energia,kcal,129,128,BRC0014F,Nome não encontrado
Umidade,g,"67,9","67,9",BRC0014F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0014F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0014F,Nome não encontrado
Proteína,g,"29,4","29,4",BRC0014F,Nome não encontrado
Lipídios,g,"1,25","1,25",BRC0014F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0014F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0014F,Nome não encontrado
Cinzas,g,"1,48","1,48",BRC0014F,Nome não encontrado
Colesterol,mg,"48,2","48,2",BRC0014F,Nome não encontrado
Ácidos graxos saturados,g,"0,44","0,44",BRC0014F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,44","0,44",BRC0014F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,28","0,28",BRC0014F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0014F,Nome não encontrado
Cálcio,mg,"5,80","5,80",BRC0014F,Nome não encontrado
Ferro,mg,"11,6","11,6",BRC0014F,Nome não encontrado
Sódio,mg,"97,3","97,3",BRC0014F,Nome não encontrado
Magnésio,mg,"9,40","9,40",BRC0014F,Nome não encontrado
Fósforo,mg,"91,6","91,6",BRC0014F,Nome não encontrado
Potássio,mg,132,132,BRC0014F,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0014F,Nome não encontrado
Zinco,mg,"15,6","15,6",BRC0014F,Nome não encontrado
Cobre,mg,"0,46","0,46",BRC0014F,Nome não encontrado
Selênio,mcg,,,BRC0014F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0014F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0014F,Nome não encontrado
Vitamina D,mcg,,,BRC0014F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,15",BRC0014F,Nome não encontrado
Tiamina,mg,"0,27","0,27",BRC0014F,Nome não encontrado
Riboflavina,mg,"0,40","0,40",BRC0014F,Nome não encontrado
Niacina,mg,"6,55","6,55",BRC0014F,Nome não encontrado
Vitamina B6,mg,"0,71","0,71",BRC0014F,Nome não encontrado
Vitamina B12,mcg,"6,90","6,90",BRC0014F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0014F,Nome não encontrado
Equivalente de folato,mcg,"10,8","10,8",BRC0014F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0014F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0014F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0014F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0014F,Nome não encontrado
Proteína animal,g,"29,1","29,1",BRC0014F,Nome não encontrado
