componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,721,720,BRC0479F,Nome não encontrado
Energia,kcal,171,171,BRC0479F,Nome não encontrado
Umidade,g,"60,5","60,5",BRC0479F,Nome não encontrado
Carboidrato total,g,"10,1","10,1",BRC0479F,Nome não encontrado
Carboidrato disponível,g,"9,36","9,36",BRC0479F,Nome não encontrado
Proteína,g,"21,2","21,2",BRC0479F,Nome não encontrado
Lipídios,g,"5,40","5,40",BRC0479F,Nome não encontrado
Fibra alimentar,g,"0,88","0,88",BRC0479F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0479F,Nome não encontrado
Cinzas,g,"2,76","2,76",BRC0479F,Nome não encontrado
Colesterol,mg,"79,4","79,4",BRC0479F,Nome não encontrado
Ácidos graxos saturados,g,"1,38","1,38",BRC0479F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,37",BRC0479F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,45","1,45",BRC0479F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0479F,Nome não encontrado
Cálcio,mg,"21,4","21,4",BRC0479F,Nome não encontrado
Ferro,mg,"1,50","1,50",BRC0479F,Nome não encontrado
Sódio,mg,690,690,BRC0479F,Nome não encontrado
Magnésio,mg,"15,2","15,2",BRC0479F,Nome não encontrado
Fósforo,mg,175,175,BRC0479F,Nome não encontrado
Potássio,mg,202,202,BRC0479F,Nome não encontrado
Manganês,mg,"0,06","0,06",BRC0479F,Nome não encontrado
Zinco,mg,"1,29","1,29",BRC0479F,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0479F,Nome não encontrado
Selênio,mcg,"0,16","0,16",BRC0479F,Nome não encontrado
Vitamina A (RE),mcg,"0,03","0,03",BRC0479F,Nome não encontrado
Vitamina A (RAE),mcg,"80,8","80,8",BRC0479F,Nome não encontrado
Vitamina D,mcg,"0,31","0,31",BRC0479F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,29",BRC0479F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0479F,Nome não encontrado
Riboflavina,mg,"0,12","0,12",BRC0479F,Nome não encontrado
Niacina,mg,"5,28","5,28",BRC0479F,Nome não encontrado
Vitamina B6,mg,"0,13","0,13",BRC0479F,Nome não encontrado
Vitamina B12,mcg,"1,72","1,72",BRC0479F,Nome não encontrado
Vitamina C,mg,"1,32","1,32",BRC0479F,Nome não encontrado
Equivalente de folato,mcg,"37,0","37,0",BRC0479F,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0479F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0479F,Nome não encontrado
Gordura de adição,g,-,-,BRC0479F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0479F,Nome não encontrado
Proteína animal,g,-,-,BRC0479F,Nome não encontrado
