componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,351,421,BRC0047E,Nome não encontrado
Energia,kcal,83,99,BRC0047E,Nome não encontrado
Umidade,g,"79,1","94,9",BRC0047E,Nome não encontrado
Carboidrato total,g,"1,87","2,25",BRC0047E,Nome não encontrado
Carboidrato disponível,g,"1,87","2,25",BRC0047E,Nome não encontrado
Proteína,g,"17,3","20,8",BRC0047E,Nome não encontrado
Lipídios,g,"0,67","0,80",BRC0047E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0047E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0047E,Nome não encontrado
Cinzas,g,"1,05","1,26",BRC0047E,Nome não encontrado
Colesterol,mg,"36,1","43,4",BRC0047E,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,12",BRC0047E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,10","0,12",BRC0047E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,24",BRC0047E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0047E,Nome não encontrado
Cálcio,mg,"8,55","10,3",BRC0047E,Nome não encontrado
Ferro,mg,"0,20","0,24",BRC0047E,Nome não encontrado
Sódio,mg,176,211,BRC0047E,Nome não encontrado
Magnésio,mg,"21,3","25,6",BRC0047E,Nome não encontrado
Fósforo,mg,181,217,BRC0047E,Nome não encontrado
Potássio,mg,299,358,BRC0047E,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0047E,Nome não encontrado
Zinco,mg,"0,35","0,42",BRC0047E,Nome não encontrado
Cobre,mg,"0,13","0,15",BRC0047E,Nome não encontrado
Selênio,mcg,"31,3","37,5",BRC0047E,Nome não encontrado
Vitamina A (RE),mcg,"6,00","7,20",BRC0047E,Nome não encontrado
Vitamina A (RAE),mcg,"6,00","7,20",BRC0047E,Nome não encontrado
Vitamina D,mcg,"0,09","0,11",BRC0047E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,18",BRC0047E,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0047E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0047E,Nome não encontrado
Niacina,mg,"1,31","1,57",BRC0047E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0047E,Nome não encontrado
Vitamina B12,mcg,"1,18","1,41",BRC0047E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0047E,Nome não encontrado
Equivalente de folato,mcg,"2,37","2,85",BRC0047E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0047E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0047E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0047E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0047E,Nome não encontrado
Proteína animal,g,"17,3","20,8",BRC0047E,Nome não encontrado
