componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,166,165,BRC0051C,Nome não encontrado
Energia,kcal,39,39,BRC0051C,Nome não encontrado
Umidade,g,"89,8","89,8",BRC0051C,Nome não encontrado
Carboidrato total,g,"9,35","9,35",BRC0051C,Nome não encontrado
Carboidrato disponível,g,"8,54","8,54",BRC0051C,Nome não encontrado
Proteína,g,"0,48","0,48",BRC0051C,Nome não encontrado
Lipídios,g,"0,15","0,15",BRC0051C,Nome não encontrado
Fibra alimentar,g,"0,82","0,82",BRC0051C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0051C,Nome não encontrado
Cinzas,g,"0,20","0,20",BRC0051C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0051C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0051C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0051C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0051C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0051C,Nome não encontrado
Cálcio,mg,"0,84","0,84",BRC0051C,Nome não encontrado
Ferro,mg,"0,15","0,15",BRC0051C,Nome não encontrado
Sódio,mg,"4,16","4,16",BRC0051C,Nome não encontrado
Magnésio,mg,"7,07","7,07",BRC0051C,Nome não encontrado
Fósforo,mg,"9,77","9,77",BRC0051C,Nome não encontrado
Potássio,mg,"87,7","87,7",BRC0051C,Nome não encontrado
Manganês,mg,"0,05","0,05",BRC0051C,Nome não encontrado
Zinco,mg,"0,08","0,08",BRC0051C,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0051C,Nome não encontrado
Selênio,mcg,,,BRC0051C,Nome não encontrado
Vitamina A (RE),mcg,"18,2","18,2",BRC0051C,Nome não encontrado
Vitamina A (RAE),mcg,"9,09","9,09",BRC0051C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0051C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0051C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0051C,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0051C,Nome não encontrado
Niacina,mg,"2,25","2,25",BRC0051C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0051C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0051C,Nome não encontrado
Vitamina C,mg,118,118,BRC0051C,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0051C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0051C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0051C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0051C,Nome não encontrado
Proteína vegetal,g,"0,48","0,48",BRC0051C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0051C,Nome não encontrado
