componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,612,673,BRC0122F,Nome não encontrado
Energia,kcal,147,161,BRC0122F,Nome não encontrado
Umidade,g,"72,9","80,2",BRC0122F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0122F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0122F,Nome não encontrado
Proteína,g,"17,5","19,3",BRC0122F,Nome não encontrado
Lipídios,g,"8,50","9,35",BRC0122F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0122F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0122F,Nome não encontrado
Cinzas,g,"1,07","1,18",BRC0122F,Nome não encontrado
Colesterol,mg,"84,4","92,8",BRC0122F,Nome não encontrado
Ácidos graxos saturados,g,"2,60","2,86",BRC0122F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,55","3,91",BRC0122F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,91","2,10",BRC0122F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0122F,Nome não encontrado
Cálcio,mg,"7,98","8,77",BRC0122F,Nome não encontrado
Ferro,mg,"0,70","0,77",BRC0122F,Nome não encontrado
Sódio,mg,"94,7",104,BRC0122F,Nome não encontrado
Magnésio,mg,"25,7","28,3",BRC0122F,Nome não encontrado
Fósforo,mg,184,203,BRC0122F,Nome não encontrado
Potássio,mg,273,301,BRC0122F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0122F,Nome não encontrado
Zinco,mg,"1,97","2,16",BRC0122F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0122F,Nome não encontrado
Selênio,mcg,,,BRC0122F,Nome não encontrado
Vitamina A (RE),mcg,"8,69","9,55",BRC0122F,Nome não encontrado
Vitamina A (RAE),mcg,"8,69","9,55",BRC0122F,Nome não encontrado
Vitamina D,mcg,"0,05","0,06",BRC0122F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,12","0,13",BRC0122F,Nome não encontrado
Tiamina,mg,"0,16","0,17",BRC0122F,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0122F,Nome não encontrado
Niacina,mg,"2,03","2,23",BRC0122F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0122F,Nome não encontrado
Vitamina B12,mcg,"0,46","0,51",BRC0122F,Nome não encontrado
Vitamina C,mg,"0,11","0,12",BRC0122F,Nome não encontrado
Equivalente de folato,mcg,"3,31","3,64",BRC0122F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0122F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0122F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0122F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0122F,Nome não encontrado
Proteína animal,g,"17,5","19,3",BRC0122F,Nome não encontrado
