componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1122,1233,BRC0274F,Nome não encontrado
Energia,kcal,270,296,BRC0274F,Nome não encontrado
Umidade,g,"54,5","59,9",BRC0274F,Nome não encontrado
Carboidrato total,g,"2,07","2,28",BRC0274F,Nome não encontrado
Carboidrato disponível,g,"2,04","2,25",BRC0274F,Nome não encontrado
Proteína,g,"23,2","25,5",BRC0274F,Nome não encontrado
Lipídios,g,"18,8","20,7",BRC0274F,Nome não encontrado
Fibra alimentar,g,"0,03","0,03",BRC0274F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0274F,Nome não encontrado
Cinzas,g,"1,49","1,63",BRC0274F,Nome não encontrado
Colesterol,mg,"92,0",101,BRC0274F,Nome não encontrado
Ácidos graxos saturados,g,"8,80","9,68",BRC0274F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,13","7,84",BRC0274F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,32","0,36",BRC0274F,Nome não encontrado
Ácidos graxos trans,g,"0,34","0,37",BRC0274F,Nome não encontrado
Cálcio,mg,"16,6","18,3",BRC0274F,Nome não encontrado
Ferro,mg,"2,14","2,36",BRC0274F,Nome não encontrado
Sódio,mg,282,311,BRC0274F,Nome não encontrado
Magnésio,mg,"17,9","19,7",BRC0274F,Nome não encontrado
Fósforo,mg,192,211,BRC0274F,Nome não encontrado
Potássio,mg,294,323,BRC0274F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0274F,Nome não encontrado
Zinco,mg,"4,80","5,28",BRC0274F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0274F,Nome não encontrado
Selênio,mcg,"0,02","0,02",BRC0274F,Nome não encontrado
Vitamina A (RE),mcg,"19,7","21,7",BRC0274F,Nome não encontrado
Vitamina A (RAE),mcg,"19,1","21,0",BRC0274F,Nome não encontrado
Vitamina D,mcg,"0,55","0,61",BRC0274F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,87","0,96",BRC0274F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0274F,Nome não encontrado
Riboflavina,mg,"0,11","0,12",BRC0274F,Nome não encontrado
Niacina,mg,"2,08","2,29",BRC0274F,Nome não encontrado
Vitamina B6,mg,"0,09","0,10",BRC0274F,Nome não encontrado
Vitamina B12,mcg,"0,93","1,02",BRC0274F,Nome não encontrado
Vitamina C,mg,"1,26","1,38",BRC0274F,Nome não encontrado
Equivalente de folato,mcg,"0,97","1,07",BRC0274F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0274F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0274F,Nome não encontrado
Gordura de adição,g,-,-,BRC0274F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0274F,Nome não encontrado
Proteína animal,g,-,-,BRC0274F,Nome não encontrado
