componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,955,1050,BRC0560F,Nome não encontrado
Energia,kcal,228,250,BRC0560F,Nome não encontrado
Umidade,g,"52,8","58,1",BRC0560F,Nome não encontrado
Carboidrato total,g,"3,46","3,81",BRC0560F,Nome não encontrado
Carboidrato disponível,g,"3,09","3,39",BRC0560F,Nome não encontrado
Proteína,g,"29,4","32,4",BRC0560F,Nome não encontrado
Lipídios,g,"10,8","11,9",BRC0560F,Nome não encontrado
Fibra alimentar,g,"0,38","0,41",BRC0560F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0560F,Nome não encontrado
Cinzas,g,"3,50","3,85",BRC0560F,Nome não encontrado
Colesterol,mg,"90,7","99,8",BRC0560F,Nome não encontrado
Ácidos graxos saturados,g,"4,03","4,43",BRC0560F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,60","5,06",BRC0560F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,05","1,16",BRC0560F,Nome não encontrado
Ácidos graxos trans,g,"0,33","0,36",BRC0560F,Nome não encontrado
Cálcio,mg,"17,8","19,6",BRC0560F,Nome não encontrado
Ferro,mg,"2,93","3,22",BRC0560F,Nome não encontrado
Sódio,mg,1353,1489,BRC0560F,Nome não encontrado
Magnésio,mg,"12,9","14,1",BRC0560F,Nome não encontrado
Fósforo,mg,"88,8","97,7",BRC0560F,Nome não encontrado
Potássio,mg,121,134,BRC0560F,Nome não encontrado
Manganês,mg,"0,09","0,10",BRC0560F,Nome não encontrado
Zinco,mg,"4,93","5,42",BRC0560F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0560F,Nome não encontrado
Selênio,mcg,"0,06","0,06",BRC0560F,Nome não encontrado
Vitamina A (RE),mcg,"11,3","12,5",BRC0560F,Nome não encontrado
Vitamina A (RAE),mcg,"7,64","8,40",BRC0560F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0560F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,13","2,34",BRC0560F,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0560F,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0560F,Nome não encontrado
Niacina,mg,"1,26","1,38",BRC0560F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0560F,Nome não encontrado
Vitamina B12,mcg,"1,49","1,64",BRC0560F,Nome não encontrado
Vitamina C,mg,"8,64","9,51",BRC0560F,Nome não encontrado
Equivalente de folato,mcg,"13,9","15,3",BRC0560F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0560F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0560F,Nome não encontrado
Gordura de adição,g,-,-,BRC0560F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0560F,Nome não encontrado
Proteína animal,g,-,-,BRC0560F,Nome não encontrado
