componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,176,BRC1083B,Nome não encontrado
Energia,kcal,42,BRC1083B,Nome não encontrado
Umidade,g,"88,0",BRC1083B,Nome não encontrado
Carboidrato total,g,"9,17",BRC1083B,Nome não encontrado
Carboidrato disponível,g,"6,70",BRC1083B,Nome não encontrado
Proteína,g,"1,49",BRC1083B,Nome não encontrado
Lipídios,g,"0,46",BRC1083B,Nome não encontrado
Fibra alimentar,g,"2,47",BRC1083B,Nome não encontrado
Álcool,g,"0,00",BRC1083B,Nome não encontrado
Cinzas,g,"0,88",BRC1083B,Nome não encontrado
Colesterol,mg,"0,00",BRC1083B,Nome não encontrado
Ácidos graxos saturados,g,"0,08",BRC1083B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,09",BRC1083B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,25",BRC1083B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1083B,Nome não encontrado
Cálcio,mg,"13,3",BRC1083B,Nome não encontrado
Ferro,mg,"0,52",BRC1083B,Nome não encontrado
Sódio,mg,203,BRC1083B,Nome não encontrado
Magnésio,mg,"15,4",BRC1083B,Nome não encontrado
Fósforo,mg,"25,9",BRC1083B,Nome não encontrado
Potássio,mg,119,BRC1083B,Nome não encontrado
Manganês,mg,"0,08",BRC1083B,Nome não encontrado
Zinco,mg,"0,29",BRC1083B,Nome não encontrado
Cobre,mg,"0,04",BRC1083B,Nome não encontrado
Selênio,mcg,"0,19",BRC1083B,Nome não encontrado
Vitamina A (RE),mcg,158,BRC1083B,Nome não encontrado
Vitamina A (RAE),mcg,"80,4",BRC1083B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1083B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,26",BRC1083B,Nome não encontrado
Tiamina,mg,"0,18",BRC1083B,Nome não encontrado
Riboflavina,mg,"0,01",BRC1083B,Nome não encontrado
Niacina,mg,"0,34",BRC1083B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1083B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1083B,Nome não encontrado
Vitamina C,mg,"1,57",BRC1083B,Nome não encontrado
Equivalente de folato,mcg,"11,8",BRC1083B,Nome não encontrado
Sal de adição,g,"0,00",BRC1083B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1083B,Nome não encontrado
Gordura de adição,g,-,BRC1083B,Nome não encontrado
Proteína vegetal,g,-,BRC1083B,Nome não encontrado
Proteína animal,g,-,BRC1083B,Nome não encontrado
