componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,562,561,BRC0232E,Nome não encontrado
Energia,kcal,134,134,BRC0232E,Nome não encontrado
Umidade,g,"74,1","74,1",BRC0232E,Nome não encontrado
Carboidrato total,g,"1,07","1,07",BRC0232E,Nome não encontrado
Carboidrato disponível,g,"0,67","0,67",BRC0232E,Nome não encontrado
Proteína,g,"16,6","16,6",BRC0232E,Nome não encontrado
Lipídios,g,"7,16","7,16",BRC0232E,Nome não encontrado
Fibra alimentar,g,"0,40","0,40",BRC0232E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0232E,Nome não encontrado
Cinzas,g,"1,03","1,03",BRC0232E,Nome não encontrado
Colesterol,mg,"51,1","51,1",BRC0232E,Nome não encontrado
Ácidos graxos saturados,g,"1,21","1,21",BRC0232E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,00","3,00",BRC0232E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,41","2,41",BRC0232E,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0232E,Nome não encontrado
Cálcio,mg,"20,0","20,0",BRC0232E,Nome não encontrado
Ferro,mg,"0,18","0,18",BRC0232E,Nome não encontrado
Sódio,mg,"65,5","65,5",BRC0232E,Nome não encontrado
Magnésio,mg,"19,8","19,8",BRC0232E,Nome não encontrado
Fósforo,mg,128,128,BRC0232E,Nome não encontrado
Potássio,mg,255,255,BRC0232E,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0232E,Nome não encontrado
Zinco,mg,"0,29","0,29",BRC0232E,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0232E,Nome não encontrado
Selênio,mcg,"33,5","33,5",BRC0232E,Nome não encontrado
Vitamina A (RE),mcg,"40,4","40,4",BRC0232E,Nome não encontrado
Vitamina A (RAE),mcg,"21,4","21,4",BRC0232E,Nome não encontrado
Vitamina D,mcg,"4,45","4,45",BRC0232E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,17","1,17",BRC0232E,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0232E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0232E,Nome não encontrado
Niacina,mg,"0,63","0,63",BRC0232E,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0232E,Nome não encontrado
Vitamina B12,mcg,"2,16","2,16",BRC0232E,Nome não encontrado
Vitamina C,mg,"0,34","0,34",BRC0232E,Nome não encontrado
Equivalente de folato,mcg,"14,2","14,2",BRC0232E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0232E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0232E,Nome não encontrado
Gordura de adição,g,-,-,BRC0232E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0232E,Nome não encontrado
Proteína animal,g,-,-,BRC0232E,Nome não encontrado
