componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,234,210,BRC0491B,Nome não encontrado
Energia,kcal,56,50,BRC0491B,Nome não encontrado
Umidade,g,"88,5","79,6",BRC0491B,Nome não encontrado
Carboidrato total,g,"6,12","5,51",BRC0491B,Nome não encontrado
Carboidrato disponível,g,"4,19","3,77",BRC0491B,Nome não encontrado
Proteína,g,"1,23","1,11",BRC0491B,Nome não encontrado
Lipídios,g,"3,41","3,07",BRC0491B,Nome não encontrado
Fibra alimentar,g,"1,93","1,74",BRC0491B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0491B,Nome não encontrado
Cinzas,g,"0,78","0,70",BRC0491B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0491B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,46",BRC0491B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,44","2,20",BRC0491B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,37",BRC0491B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0491B,Nome não encontrado
Cálcio,mg,"20,1","18,1",BRC0491B,Nome não encontrado
Ferro,mg,"0,35","0,32",BRC0491B,Nome não encontrado
Sódio,mg,"71,1","64,0",BRC0491B,Nome não encontrado
Magnésio,mg,"13,9","12,5",BRC0491B,Nome não encontrado
Fósforo,mg,"26,1","23,5",BRC0491B,Nome não encontrado
Potássio,mg,226,203,BRC0491B,Nome não encontrado
Manganês,mg,"0,24","0,22",BRC0491B,Nome não encontrado
Zinco,mg,"0,37","0,33",BRC0491B,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0491B,Nome não encontrado
Selênio,mcg,"0,19","0,17",BRC0491B,Nome não encontrado
Vitamina A (RE),mcg,"43,1","38,8",BRC0491B,Nome não encontrado
Vitamina A (RAE),mcg,"21,5","19,4",BRC0491B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0491B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,65","0,58",BRC0491B,Nome não encontrado
Tiamina,mg,"0,08","0,07",BRC0491B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0491B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0491B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0491B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0491B,Nome não encontrado
Vitamina C,mg,"3,24","2,91",BRC0491B,Nome não encontrado
Equivalente de folato,mcg,"51,9","46,7",BRC0491B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0491B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0491B,Nome não encontrado
Gordura de adição,g,-,-,BRC0491B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0491B,Nome não encontrado
Proteína animal,g,-,-,BRC0491B,Nome não encontrado
