componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,667,800,BRC0077F,Nome não encontrado
Energia,kcal,160,191,BRC0077F,Nome não encontrado
Umidade,g,"70,0","84,0",BRC0077F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0077F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0077F,Nome não encontrado
Proteína,g,"20,4","24,4",BRC0077F,Nome não encontrado
Lipídios,g,"8,68","10,4",BRC0077F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0077F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0077F,Nome não encontrado
Cinzas,g,"0,98","1,18",BRC0077F,Nome não encontrado
Colesterol,mg,"67,4","80,9",BRC0077F,Nome não encontrado
Ácidos graxos saturados,g,"4,05","4,86",BRC0077F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,40","5,28",BRC0077F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,24",BRC0077F,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,17",BRC0077F,Nome não encontrado
Cálcio,mg,"2,91","3,49",BRC0077F,Nome não encontrado
Ferro,mg,"1,92","2,30",BRC0077F,Nome não encontrado
Sódio,mg,"49,4","59,3",BRC0077F,Nome não encontrado
Magnésio,mg,"17,2","20,7",BRC0077F,Nome não encontrado
Fósforo,mg,174,209,BRC0077F,Nome não encontrado
Potássio,mg,277,332,BRC0077F,Nome não encontrado
Manganês,mg,traços,traços,BRC0077F,Nome não encontrado
Zinco,mg,"4,00","4,80",BRC0077F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0077F,Nome não encontrado
Selênio,mcg,,,BRC0077F,Nome não encontrado
Vitamina A (RE),mcg,"1,73","2,08",BRC0077F,Nome não encontrado
Vitamina A (RAE),mcg,"1,73","2,08",BRC0077F,Nome não encontrado
Vitamina D,mcg,"0,13","0,16",BRC0077F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,49",BRC0077F,Nome não encontrado
Tiamina,mg,"0,07","0,08",BRC0077F,Nome não encontrado
Riboflavina,mg,"0,10","0,12",BRC0077F,Nome não encontrado
Niacina,mg,"3,33","3,99",BRC0077F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0077F,Nome não encontrado
Vitamina B12,mcg,"2,30","2,75",BRC0077F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0077F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0077F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0077F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0077F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0077F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0077F,Nome não encontrado
Proteína animal,g,"20,2","24,2",BRC0077F,Nome não encontrado
