componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1153,BRC1167A,Nome não encontrado
Energia,kcal,276,BRC1167A,Nome não encontrado
Umidade,g,"47,1",BRC1167A,Nome não encontrado
Carboidrato total,g,"21,4",BRC1167A,Nome não encontrado
Carboidrato disponível,g,"20,2",BRC1167A,Nome não encontrado
Proteína,g,"13,4",BRC1167A,Nome não encontrado
Lipídios,g,"15,1",BRC1167A,Nome não encontrado
Fibra alimentar,g,"1,20",BRC1167A,Nome não encontrado
Álcool,g,"0,00",BRC1167A,Nome não encontrado
Cinzas,g,"3,00",BRC1167A,Nome não encontrado
Colesterol,mg,"44,2",BRC1167A,Nome não encontrado
Ácidos graxos saturados,g,"5,61",BRC1167A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,46",BRC1167A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,49",BRC1167A,Nome não encontrado
Ácidos graxos trans,g,"0,24",BRC1167A,Nome não encontrado
Cálcio,mg,209,BRC1167A,Nome não encontrado
Ferro,mg,"1,65",BRC1167A,Nome não encontrado
Sódio,mg,796,BRC1167A,Nome não encontrado
Magnésio,mg,"21,1",BRC1167A,Nome não encontrado
Fósforo,mg,208,BRC1167A,Nome não encontrado
Potássio,mg,206,BRC1167A,Nome não encontrado
Manganês,mg,"0,13",BRC1167A,Nome não encontrado
Zinco,mg,"1,66",BRC1167A,Nome não encontrado
Cobre,mg,"0,09",BRC1167A,Nome não encontrado
Selênio,mcg,"13,2",BRC1167A,Nome não encontrado
Vitamina A (RE),mcg,"57,3",BRC1167A,Nome não encontrado
Vitamina A (RAE),mcg,"45,7",BRC1167A,Nome não encontrado
Vitamina D,mcg,"0,13",BRC1167A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,55",BRC1167A,Nome não encontrado
Tiamina,mg,"0,25",BRC1167A,Nome não encontrado
Riboflavina,mg,"0,09",BRC1167A,Nome não encontrado
Niacina,mg,"0,99",BRC1167A,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1167A,Nome não encontrado
Vitamina B12,mcg,"0,87",BRC1167A,Nome não encontrado
Vitamina C,mg,"3,57",BRC1167A,Nome não encontrado
Equivalente de folato,mcg,"52,8",BRC1167A,Nome não encontrado
Sal de adição,g,,BRC1167A,Nome não encontrado
Açúcar de adição,g,,BRC1167A,Nome não encontrado
Gordura de adição,g,-,BRC1167A,Nome não encontrado
Proteína vegetal,g,-,BRC1167A,Nome não encontrado
Proteína animal,g,-,BRC1167A,Nome não encontrado
