componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,529,476,BRC0432B,Nome não encontrado
Energia,kcal,126,113,BRC0432B,Nome não encontrado
Umidade,g,"74,7","67,2",BRC0432B,Nome não encontrado
Carboidrato total,g,"16,9","15,2",BRC0432B,Nome não encontrado
Carboidrato disponível,g,"15,5","13,9",BRC0432B,Nome não encontrado
Proteína,g,"1,67","1,50",BRC0432B,Nome não encontrado
Lipídios,g,"6,07","5,47",BRC0432B,Nome não encontrado
Fibra alimentar,g,"1,40","1,26",BRC0432B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0432B,Nome não encontrado
Cinzas,g,"0,68","0,61",BRC0432B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0432B,Nome não encontrado
Ácidos graxos saturados,g,"0,97","0,88",BRC0432B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,08","3,67",BRC0432B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,74","0,66",BRC0432B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0432B,Nome não encontrado
Cálcio,mg,"23,6","21,3",BRC0432B,Nome não encontrado
Ferro,mg,"0,78","0,70",BRC0432B,Nome não encontrado
Sódio,mg,"77,7","70,0",BRC0432B,Nome não encontrado
Magnésio,mg,"16,4","14,8",BRC0432B,Nome não encontrado
Fósforo,mg,"20,4","18,4",BRC0432B,Nome não encontrado
Potássio,mg,125,113,BRC0432B,Nome não encontrado
Manganês,mg,"0,64","0,58",BRC0432B,Nome não encontrado
Zinco,mg,"0,41","0,37",BRC0432B,Nome não encontrado
Cobre,mg,"0,15","0,13",BRC0432B,Nome não encontrado
Selênio,mcg,"0,96","0,86",BRC0432B,Nome não encontrado
Vitamina A (RE),mcg,168,151,BRC0432B,Nome não encontrado
Vitamina A (RAE),mcg,"84,1","75,7",BRC0432B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0432B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,25","1,12",BRC0432B,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0432B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0432B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0432B,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0432B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0432B,Nome não encontrado
Vitamina C,mg,"33,3","30,0",BRC0432B,Nome não encontrado
Equivalente de folato,mcg,"19,8","17,8",BRC0432B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0432B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0432B,Nome não encontrado
Gordura de adição,g,-,-,BRC0432B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0432B,Nome não encontrado
Proteína animal,g,-,-,BRC0432B,Nome não encontrado
