componente,unidade,Valor por 100g,Colher sopa rasa (14 g),codigo_alimento,nome_alimento
Energia,kJ,1651,231,BRC0037R,Nome não encontrado
Energia,kcal,389,54,BRC0037R,Nome não encontrado
Umidade,g,"3,00","0,42",BRC0037R,Nome não encontrado
Carboidrato total,g,"72,9","10,2",BRC0037R,Nome não encontrado
Carboidrato disponível,g,"71,9","10,1",BRC0037R,Nome não encontrado
Proteína,g,"22,8","3,19",BRC0037R,Nome não encontrado
Lipídios,g,"0,90","0,13",BRC0037R,Nome não encontrado
Fibra alimentar,g,"1,01","0,14",BRC0037R,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0037R,Nome não encontrado
Cinzas,g,"0,40","0,06",BRC0037R,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0037R,Nome não encontrado
Ácidos graxos saturados,g,"0,90","0,13",BRC0037R,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0037R,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0037R,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0037R,Nome não encontrado
Cálcio,mg,"16,5","2,31",BRC0037R,Nome não encontrado
Ferro,mg,"0,49","0,07",BRC0037R,Nome não encontrado
Sódio,mg,"18,9","2,65",BRC0037R,Nome não encontrado
Magnésio,mg,"8,52","1,19",BRC0037R,Nome não encontrado
Fósforo,mg,"5,38","0,75",BRC0037R,Nome não encontrado
Potássio,mg,"29,1","4,08",BRC0037R,Nome não encontrado
Manganês,mg,"0,07","0,01",BRC0037R,Nome não encontrado
Zinco,mg,"0,11","0,01",BRC0037R,Nome não encontrado
Cobre,mg,"0,24","0,03",BRC0037R,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0037R,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0037R,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0037R,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0037R,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,00",BRC0037R,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0037R,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0037R,Nome não encontrado
Niacina,mg,traços,traços,BRC0037R,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0037R,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0037R,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0037R,Nome não encontrado
Equivalente de folato,mcg,"2,02","0,28",BRC0037R,Nome não encontrado
Sal de adição,g,,,BRC0037R,Nome não encontrado
Açúcar de adição,g,,,BRC0037R,Nome não encontrado
Gordura de adição,g,,,BRC0037R,Nome não encontrado
Proteína vegetal,g,,,BRC0037R,Nome não encontrado
Proteína animal,g,,,BRC0037R,Nome não encontrado
