componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,1108,443,BRC0768F,Nome não encontrado
Energia,kcal,267,106,BRC0768F,Nome não encontrado
Umidade,g,"54,4","21,8",BRC0768F,Nome não encontrado
Carboidrato total,g,"1,43","0,57",BRC0768F,Nome não encontrado
Carboidrato disponível,g,"1,29","0,52",BRC0768F,Nome não encontrado
Proteína,g,"19,7","7,88",BRC0768F,Nome não encontrado
Lipídios,g,"20,3","8,10",BRC0768F,Nome não encontrado
Fibra alimentar,g,"0,14","0,05",BRC0768F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0768F,Nome não encontrado
Cinzas,g,"4,19","1,68",BRC0768F,Nome não encontrado
Colesterol,mg,"76,7","30,7",BRC0768F,Nome não encontrado
Ácidos graxos saturados,g,"5,72","2,29",BRC0768F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,61","3,04",BRC0768F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,56","1,42",BRC0768F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0768F,Nome não encontrado
Cálcio,mg,"10,7","4,29",BRC0768F,Nome não encontrado
Ferro,mg,"1,05","0,42",BRC0768F,Nome não encontrado
Sódio,mg,1480,592,BRC0768F,Nome não encontrado
Magnésio,mg,"19,4","7,76",BRC0768F,Nome não encontrado
Fósforo,mg,210,"84,2",BRC0768F,Nome não encontrado
Potássio,mg,358,143,BRC0768F,Nome não encontrado
Manganês,mg,"0,30","0,12",BRC0768F,Nome não encontrado
Zinco,mg,"3,44","1,38",BRC0768F,Nome não encontrado
Cobre,mg,"0,12","0,05",BRC0768F,Nome não encontrado
Selênio,mcg,"7,62","3,05",BRC0768F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0768F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0768F,Nome não encontrado
Vitamina D,mcg,,,BRC0768F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,88","0,35",BRC0768F,Nome não encontrado
Tiamina,mg,"0,25","0,10",BRC0768F,Nome não encontrado
Riboflavina,mg,"0,05","0,02",BRC0768F,Nome não encontrado
Niacina,mg,"5,94","2,38",BRC0768F,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0768F,Nome não encontrado
Vitamina B12,mcg,"0,57","0,23",BRC0768F,Nome não encontrado
Vitamina C,mg,"0,45","0,18",BRC0768F,Nome não encontrado
Equivalente de folato,mcg,"12,4","4,97",BRC0768F,Nome não encontrado
Sal de adição,g,,,BRC0768F,Nome não encontrado
Açúcar de adição,g,,,BRC0768F,Nome não encontrado
Gordura de adição,g,-,-,BRC0768F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0768F,Nome não encontrado
Proteína animal,g,-,-,BRC0768F,Nome não encontrado
