componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,492,491,BRC0051E,Nome não encontrado
Energia,kcal,116,116,BRC0051E,Nome não encontrado
Umidade,g,"73,2","73,2",BRC0051E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0051E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0051E,Nome não encontrado
Proteína,g,"23,3","23,3",BRC0051E,Nome não encontrado
Lipídios,g,"2,56","2,56",BRC0051E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0051E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0051E,Nome não encontrado
Cinzas,g,"0,90","0,90",BRC0051E,Nome não encontrado
Colesterol,mg,122,122,BRC0051E,Nome não encontrado
Ácidos graxos saturados,g,"0,75","0,75",BRC0051E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,62","0,62",BRC0051E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,63","0,63",BRC0051E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0051E,Nome não encontrado
Cálcio,mg,"69,4","69,4",BRC0051E,Nome não encontrado
Ferro,mg,"0,58","0,58",BRC0051E,Nome não encontrado
Sódio,mg,"68,4","68,4",BRC0051E,Nome não encontrado
Magnésio,mg,"22,2","22,2",BRC0051E,Nome não encontrado
Fósforo,mg,163,163,BRC0051E,Nome não encontrado
Potássio,mg,194,194,BRC0051E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0051E,Nome não encontrado
Zinco,mg,"0,69","0,69",BRC0051E,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0051E,Nome não encontrado
Selênio,mcg,,,BRC0051E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0051E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0051E,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0051E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0051E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0051E,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0051E,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0051E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0051E,Nome não encontrado
Vitamina B12,mcg,"1,38","1,38",BRC0051E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0051E,Nome não encontrado
Equivalente de folato,mcg,"29,5","29,5",BRC0051E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0051E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0051E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0051E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0051E,Nome não encontrado
Proteína animal,g,"23,3","23,3",BRC0051E,Nome não encontrado
