componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1156,BRC1022F,Nome não encontrado
Energia,kcal,277,BRC1022F,Nome não encontrado
Umidade,g,"48,1",BRC1022F,Nome não encontrado
Carboidrato total,g,"15,2",BRC1022F,Nome não encontrado
Carboidrato disponível,g,"14,5",BRC1022F,Nome não encontrado
Proteína,g,"19,7",BRC1022F,Nome não encontrado
Lipídios,g,"15,4",BRC1022F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1022F,Nome não encontrado
Álcool,g,"0,00",BRC1022F,Nome não encontrado
Cinzas,g,"1,63",BRC1022F,Nome não encontrado
Colesterol,mg,235,BRC1022F,Nome não encontrado
Ácidos graxos saturados,g,"3,46",BRC1022F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,24",BRC1022F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,90",BRC1022F,Nome não encontrado
Ácidos graxos trans,g,"0,08",BRC1022F,Nome não encontrado
Cálcio,mg,"16,6",BRC1022F,Nome não encontrado
Ferro,mg,"6,67",BRC1022F,Nome não encontrado
Sódio,mg,299,BRC1022F,Nome não encontrado
Magnésio,mg,"26,7",BRC1022F,Nome não encontrado
Fósforo,mg,245,BRC1022F,Nome não encontrado
Potássio,mg,274,BRC1022F,Nome não encontrado
Manganês,mg,"0,42",BRC1022F,Nome não encontrado
Zinco,mg,"3,08",BRC1022F,Nome não encontrado
Cobre,mg,"0,27",BRC1022F,Nome não encontrado
Selênio,mcg,"30,5",BRC1022F,Nome não encontrado
Vitamina A (RE),mcg,1540,BRC1022F,Nome não encontrado
Vitamina A (RAE),mcg,1538,BRC1022F,Nome não encontrado
Vitamina D,mcg,"0,19",BRC1022F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,07",BRC1022F,Nome não encontrado
Tiamina,mg,"0,23",BRC1022F,Nome não encontrado
Riboflavina,mg,"0,40",BRC1022F,Nome não encontrado
Niacina,mg,"3,83",BRC1022F,Nome não encontrado
Vitamina B6,mg,"0,08",BRC1022F,Nome não encontrado
Vitamina B12,mcg,"5,75",BRC1022F,Nome não encontrado
Vitamina C,mg,traços,BRC1022F,Nome não encontrado
Equivalente de folato,mcg,274,BRC1022F,Nome não encontrado
Sal de adição,g,,BRC1022F,Nome não encontrado
Açúcar de adição,g,,BRC1022F,Nome não encontrado
Gordura de adição,g,-,BRC1022F,Nome não encontrado
Proteína vegetal,g,-,BRC1022F,Nome não encontrado
Proteína animal,g,-,BRC1022F,Nome não encontrado
