componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,800,BRC1187B,Nome não encontrado
Energia,kcal,192,BRC1187B,Nome não encontrado
Umidade,g,"66,4",BRC1187B,Nome não encontrado
Carboidrato total,g,"14,9",BRC1187B,Nome não encontrado
Carboidrato disponível,g,"13,7",BRC1187B,Nome não encontrado
Proteína,g,"4,43",BRC1187B,Nome não encontrado
Lipídios,g,"12,5",BRC1187B,Nome não encontrado
Fibra alimentar,g,"1,54",BRC1187B,Nome não encontrado
Álcool,g,"0,00",BRC1187B,Nome não encontrado
Cinzas,g,"1,56",BRC1187B,Nome não encontrado
Colesterol,mg,"28,8",BRC1187B,Nome não encontrado
Ácidos graxos saturados,g,"5,05",BRC1187B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,39",BRC1187B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,86",BRC1187B,Nome não encontrado
Ácidos graxos trans,g,"0,22",BRC1187B,Nome não encontrado
Cálcio,mg,"7,14",BRC1187B,Nome não encontrado
Ferro,mg,"0,84",BRC1187B,Nome não encontrado
Sódio,mg,547,BRC1187B,Nome não encontrado
Magnésio,mg,"7,61",BRC1187B,Nome não encontrado
Fósforo,mg,"58,2",BRC1187B,Nome não encontrado
Potássio,mg,126,BRC1187B,Nome não encontrado
Manganês,mg,"0,06",BRC1187B,Nome não encontrado
Zinco,mg,"0,49",BRC1187B,Nome não encontrado
Cobre,mg,"0,04",BRC1187B,Nome não encontrado
Selênio,mcg,"5,33",BRC1187B,Nome não encontrado
Vitamina A (RE),mcg,"83,9",BRC1187B,Nome não encontrado
Vitamina A (RAE),mcg,"79,7",BRC1187B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1187B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43",BRC1187B,Nome não encontrado
Tiamina,mg,"0,13",BRC1187B,Nome não encontrado
Riboflavina,mg,"0,02",BRC1187B,Nome não encontrado
Niacina,mg,"0,53",BRC1187B,Nome não encontrado
Vitamina B6,mg,"0,06",BRC1187B,Nome não encontrado
Vitamina B12,mcg,"0,13",BRC1187B,Nome não encontrado
Vitamina C,mg,"8,03",BRC1187B,Nome não encontrado
Equivalente de folato,mcg,"38,3",BRC1187B,Nome não encontrado
Sal de adição,g,,BRC1187B,Nome não encontrado
Açúcar de adição,g,,BRC1187B,Nome não encontrado
Gordura de adição,g,-,BRC1187B,Nome não encontrado
Proteína vegetal,g,-,BRC1187B,Nome não encontrado
Proteína animal,g,-,BRC1187B,Nome não encontrado
