componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1138,682,BRC0223E,Nome não encontrado
Energia,kcal,273,163,BRC0223E,Nome não encontrado
Umidade,g,"46,1","27,7",BRC0223E,Nome não encontrado
Carboidrato total,g,"21,8","13,1",BRC0223E,Nome não encontrado
Carboidrato disponível,g,"20,5","12,3",BRC0223E,Nome não encontrado
Proteína,g,"14,0","8,40",BRC0223E,Nome não encontrado
Lipídios,g,"14,6","8,76",BRC0223E,Nome não encontrado
Fibra alimentar,g,"1,30","0,78",BRC0223E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0223E,Nome não encontrado
Cinzas,g,"3,43","2,06",BRC0223E,Nome não encontrado
Colesterol,mg,"82,7","49,6",BRC0223E,Nome não encontrado
Ácidos graxos saturados,g,"2,51","1,51",BRC0223E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,65","2,19",BRC0223E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,90","4,74",BRC0223E,Nome não encontrado
Ácidos graxos trans,g,"0,50","0,30",BRC0223E,Nome não encontrado
Cálcio,mg,"33,9","20,3",BRC0223E,Nome não encontrado
Ferro,mg,"1,28","0,77",BRC0223E,Nome não encontrado
Sódio,mg,724,434,BRC0223E,Nome não encontrado
Magnésio,mg,"22,0","13,2",BRC0223E,Nome não encontrado
Fósforo,mg,"82,8","49,7",BRC0223E,Nome não encontrado
Potássio,mg,363,217,BRC0223E,Nome não encontrado
Manganês,mg,"0,14","0,08",BRC0223E,Nome não encontrado
Zinco,mg,"0,67","0,40",BRC0223E,Nome não encontrado
Cobre,mg,"0,16","0,10",BRC0223E,Nome não encontrado
Selênio,mcg,"2,49","1,49",BRC0223E,Nome não encontrado
Vitamina A (RE),mcg,"18,9","11,3",BRC0223E,Nome não encontrado
Vitamina A (RAE),mcg,"16,5","9,90",BRC0223E,Nome não encontrado
Vitamina D,mcg,"2,07","1,24",BRC0223E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,85","1,11",BRC0223E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0223E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0223E,Nome não encontrado
Niacina,mg,"4,64","2,78",BRC0223E,Nome não encontrado
Vitamina B6,mg,"0,11","0,07",BRC0223E,Nome não encontrado
Vitamina B12,mcg,"0,65","0,39",BRC0223E,Nome não encontrado
Vitamina C,mg,"23,7","14,2",BRC0223E,Nome não encontrado
Equivalente de folato,mcg,"42,2","25,3",BRC0223E,Nome não encontrado
Sal de adição,g,"0,45","0,27",BRC0223E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0223E,Nome não encontrado
Gordura de adição,g,"12,0","7,20",BRC0223E,Nome não encontrado
Proteína vegetal,g,"2,81","1,69",BRC0223E,Nome não encontrado
Proteína animal,g,"1,13","0,68",BRC0223E,Nome não encontrado
