componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,856,941,BRC0611F,Nome não encontrado
Energia,kcal,204,224,BRC0611F,Nome não encontrado
Umidade,g,"59,6","65,6",BRC0611F,Nome não encontrado
Carboidrato total,g,"0,75","0,82",BRC0611F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0611F,Nome não encontrado
Proteína,g,"28,4","31,2",BRC0611F,Nome não encontrado
Lipídios,g,"9,80","10,8",BRC0611F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0611F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0611F,Nome não encontrado
Cinzas,g,"1,41","1,55",BRC0611F,Nome não encontrado
Colesterol,mg,"66,3","72,9",BRC0611F,Nome não encontrado
Ácidos graxos saturados,g,"3,92","4,31",BRC0611F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,90","4,29",BRC0611F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,83","0,92",BRC0611F,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,21",BRC0611F,Nome não encontrado
Cálcio,mg,"4,82","5,31",BRC0611F,Nome não encontrado
Ferro,mg,"2,48","2,73",BRC0611F,Nome não encontrado
Sódio,mg,"54,0","59,4",BRC0611F,Nome não encontrado
Magnésio,mg,"25,9","28,5",BRC0611F,Nome não encontrado
Fósforo,mg,210,231,BRC0611F,Nome não encontrado
Potássio,mg,389,428,BRC0611F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0611F,Nome não encontrado
Zinco,mg,"4,00","4,40",BRC0611F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0611F,Nome não encontrado
Selênio,mcg,"4,57","5,02",BRC0611F,Nome não encontrado
Vitamina A (RE),mcg,"4,18","4,60",BRC0611F,Nome não encontrado
Vitamina A (RAE),mcg,"4,18","4,60",BRC0611F,Nome não encontrado
Vitamina D,mcg,"0,13","0,14",BRC0611F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","0,67",BRC0611F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0611F,Nome não encontrado
Riboflavina,mg,"0,09","0,10",BRC0611F,Nome não encontrado
Niacina,mg,"4,05","4,45",BRC0611F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0611F,Nome não encontrado
Vitamina B12,mcg,"2,66","2,93",BRC0611F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0611F,Nome não encontrado
Equivalente de folato,mcg,"12,8","14,0",BRC0611F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0611F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0611F,Nome não encontrado
Gordura de adição,g,-,-,BRC0611F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0611F,Nome não encontrado
Proteína animal,g,-,-,BRC0611F,Nome não encontrado
