componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,418,BRC1045F,Nome não encontrado
Energia,kcal,99,BRC1045F,Nome não encontrado
Umidade,g,"75,1",BRC1045F,Nome não encontrado
Carboidrato total,g,"0,91",BRC1045F,Nome não encontrado
Carboidrato disponível,g,"0,91",BRC1045F,Nome não encontrado
Proteína,g,"22,1",BRC1045F,Nome não encontrado
Lipídios,g,"0,71",BRC1045F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1045F,Nome não encontrado
Álcool,g,"0,00",BRC1045F,Nome não encontrado
Cinzas,g,"1,15",BRC1045F,Nome não encontrado
Colesterol,mg,"50,0",BRC1045F,Nome não encontrado
Ácidos graxos saturados,g,"0,29",BRC1045F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,21",BRC1045F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21",BRC1045F,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1045F,Nome não encontrado
Cálcio,mg,"3,61",BRC1045F,Nome não encontrado
Ferro,mg,"0,26",BRC1045F,Nome não encontrado
Sódio,mg,"26,2",BRC1045F,Nome não encontrado
Magnésio,mg,"8,53",BRC1045F,Nome não encontrado
Fósforo,mg,"72,2",BRC1045F,Nome não encontrado
Potássio,mg,114,BRC1045F,Nome não encontrado
Manganês,mg,"0,01",BRC1045F,Nome não encontrado
Zinco,mg,"0,90",BRC1045F,Nome não encontrado
Cobre,mg,"0,04",BRC1045F,Nome não encontrado
Selênio,mcg,"2,85",BRC1045F,Nome não encontrado
Vitamina A (RE),mcg,,BRC1045F,Nome não encontrado
Vitamina A (RAE),mcg,,BRC1045F,Nome não encontrado
Vitamina D,mcg,,BRC1045F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC1045F,Nome não encontrado
Tiamina,mg,"0,03",BRC1045F,Nome não encontrado
Riboflavina,mg,"0,10",BRC1045F,Nome não encontrado
Niacina,mg,"2,94",BRC1045F,Nome não encontrado
Vitamina B6,mg,"0,17",BRC1045F,Nome não encontrado
Vitamina B12,mcg,"0,44",BRC1045F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1045F,Nome não encontrado
Equivalente de folato,mcg,"4,59",BRC1045F,Nome não encontrado
Sal de adição,g,"0,00",BRC1045F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1045F,Nome não encontrado
Gordura de adição,g,"0,00",BRC1045F,Nome não encontrado
Proteína vegetal,g,"0,00",BRC1045F,Nome não encontrado
Proteína animal,g,"22,1",BRC1045F,Nome não encontrado
