componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,96,38,BRC0673B,Nome não encontrado
Energia,kcal,23,9,BRC0673B,Nome não encontrado
Umidade,g,"92,8","37,1",BRC0673B,Nome não encontrado
Carboidrato total,g,"2,58","1,03",BRC0673B,Nome não encontrado
Carboidrato disponível,g,"0,59","0,24",BRC0673B,Nome não encontrado
Proteína,g,"3,17","1,27",BRC0673B,Nome não encontrado
Lipídios,g,"0,45","0,18",BRC0673B,Nome não encontrado
Fibra alimentar,g,"1,98","0,79",BRC0673B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0673B,Nome não encontrado
Cinzas,g,"0,98","0,39",BRC0673B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0673B,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,05",BRC0673B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,01",BRC0673B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,16","0,06",BRC0673B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0673B,Nome não encontrado
Cálcio,mg,129,"51,9",BRC0673B,Nome não encontrado
Ferro,mg,"2,00","0,80",BRC0673B,Nome não encontrado
Sódio,mg,"10,7","4,29",BRC0673B,Nome não encontrado
Magnésio,mg,"24,1","9,63",BRC0673B,Nome não encontrado
Fósforo,mg,"60,1","24,0",BRC0673B,Nome não encontrado
Potássio,mg,244,"97,7",BRC0673B,Nome não encontrado
Manganês,mg,"0,24","0,10",BRC0673B,Nome não encontrado
Zinco,mg,"0,76","0,30",BRC0673B,Nome não encontrado
Cobre,mg,"0,14","0,06",BRC0673B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0673B,Nome não encontrado
Vitamina A (RE),mcg,449,179,BRC0673B,Nome não encontrado
Vitamina A (RAE),mcg,224,"89,9",BRC0673B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0673B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,50","1,80",BRC0673B,Nome não encontrado
Tiamina,mg,"0,13","0,05",BRC0673B,Nome não encontrado
Riboflavina,mg,"0,27","0,11",BRC0673B,Nome não encontrado
Niacina,mg,"1,42","0,57",BRC0673B,Nome não encontrado
Vitamina B6,mg,"0,11","0,04",BRC0673B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0673B,Nome não encontrado
Vitamina C,mg,"71,4","28,6",BRC0673B,Nome não encontrado
Equivalente de folato,mcg,"13,3","5,30",BRC0673B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0673B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0673B,Nome não encontrado
Gordura de adição,g,-,-,BRC0673B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0673B,Nome não encontrado
Proteína animal,g,-,-,BRC0673B,Nome não encontrado
