componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,54,21,BRC0589B,Nome não encontrado
Energia,kcal,13,5,BRC0589B,Nome não encontrado
Umidade,g,"95,0","38,0",BRC0589B,Nome não encontrado
Carboidrato total,g,"2,43","0,97",BRC0589B,Nome não encontrado
Carboidrato disponível,g,"0,10","0,04",BRC0589B,Nome não encontrado
Proteína,g,"1,69","0,68",BRC0589B,Nome não encontrado
Lipídios,g,"0,12","0,05",BRC0589B,Nome não encontrado
Fibra alimentar,g,"2,33","0,93",BRC0589B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0589B,Nome não encontrado
Cinzas,g,"0,76","0,30",BRC0589B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0589B,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,02",BRC0589B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,05","0,02",BRC0589B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,01",BRC0589B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0589B,Nome não encontrado
Cálcio,mg,"27,5","11,0",BRC0589B,Nome não encontrado
Ferro,mg,"0,61","0,24",BRC0589B,Nome não encontrado
Sódio,mg,"4,23","1,69",BRC0589B,Nome não encontrado
Magnésio,mg,"9,11","3,64",BRC0589B,Nome não encontrado
Fósforo,mg,"26,1","10,5",BRC0589B,Nome não encontrado
Potássio,mg,348,139,BRC0589B,Nome não encontrado
Manganês,mg,"0,33","0,13",BRC0589B,Nome não encontrado
Zinco,mg,"0,35","0,14",BRC0589B,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0589B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0589B,Nome não encontrado
Vitamina A (RE),mcg,380,152,BRC0589B,Nome não encontrado
Vitamina A (RAE),mcg,190,"76,0",BRC0589B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0589B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,07",BRC0589B,Nome não encontrado
Tiamina,mg,"0,09","0,03",BRC0589B,Nome não encontrado
Riboflavina,mg,"0,08","0,03",BRC0589B,Nome não encontrado
Niacina,mg,"0,75","0,30",BRC0589B,Nome não encontrado
Vitamina B6,mg,"0,07","0,03",BRC0589B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0589B,Nome não encontrado
Vitamina C,mg,"21,4","8,56",BRC0589B,Nome não encontrado
Equivalente de folato,mcg,"37,8","15,1",BRC0589B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0589B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0589B,Nome não encontrado
Gordura de adição,g,-,-,BRC0589B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0589B,Nome não encontrado
Proteína animal,g,-,-,BRC0589B,Nome não encontrado
