componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,440,BRC0272C,Nome não encontrado
Energia,kcal,104,BRC0272C,Nome não encontrado
Umidade,g,"72,9",BRC0272C,Nome não encontrado
Carboidrato total,g,"22,9",BRC0272C,Nome não encontrado
Carboidrato disponível,g,"20,4",BRC0272C,Nome não encontrado
Proteína,g,"1,63",BRC0272C,Nome não encontrado
Lipídios,g,"1,24",BRC0272C,Nome não encontrado
Fibra alimentar,g,"2,55",BRC0272C,Nome não encontrado
Álcool,g,"0,00",BRC0272C,Nome não encontrado
Cinzas,g,"1,31",BRC0272C,Nome não encontrado
Colesterol,mg,"0,00",BRC0272C,Nome não encontrado
Ácidos graxos saturados,g,"0,25",BRC0272C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,32",BRC0272C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59",BRC0272C,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0272C,Nome não encontrado
Cálcio,mg,"15,5",BRC0272C,Nome não encontrado
Ferro,mg,"0,45",BRC0272C,Nome não encontrado
Sódio,mg,217,BRC0272C,Nome não encontrado
Magnésio,mg,"40,8",BRC0272C,Nome não encontrado
Fósforo,mg,"20,9",BRC0272C,Nome não encontrado
Potássio,mg,305,BRC0272C,Nome não encontrado
Manganês,mg,"0,42",BRC0272C,Nome não encontrado
Zinco,mg,"0,23",BRC0272C,Nome não encontrado
Cobre,mg,"0,11",BRC0272C,Nome não encontrado
Selênio,mcg,"0,61",BRC0272C,Nome não encontrado
Vitamina A (RE),mcg,"1,54",BRC0272C,Nome não encontrado
Vitamina A (RAE),mcg,"4,41",BRC0272C,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0272C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35",BRC0272C,Nome não encontrado
Tiamina,mg,"0,11",BRC0272C,Nome não encontrado
Riboflavina,mg,"0,04",BRC0272C,Nome não encontrado
Niacina,mg,"0,09",BRC0272C,Nome não encontrado
Vitamina B6,mg,"0,07",BRC0272C,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0272C,Nome não encontrado
Vitamina C,mg,"18,1",BRC0272C,Nome não encontrado
Equivalente de folato,mcg,"24,5",BRC0272C,Nome não encontrado
Sal de adição,g,"0,00",BRC0272C,Nome não encontrado
Açúcar de adição,g,"0,45",BRC0272C,Nome não encontrado
Gordura de adição,g,-,BRC0272C,Nome não encontrado
Proteína vegetal,g,-,BRC0272C,Nome não encontrado
Proteína animal,g,-,BRC0272C,Nome não encontrado
