componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,291,203,BRC0955B,Nome não encontrado
Energia,kcal,70,49,BRC0955B,Nome não encontrado
Umidade,g,"87,9","61,5",BRC0955B,Nome não encontrado
Carboidrato total,g,"1,99","1,39",BRC0955B,Nome não encontrado
Carboidrato disponível,g,"0,19","0,13",BRC0955B,Nome não encontrado
Proteína,g,"3,78","2,64",BRC0955B,Nome não encontrado
Lipídios,g,"5,65","3,96",BRC0955B,Nome não encontrado
Fibra alimentar,g,"1,80","1,26",BRC0955B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0955B,Nome não encontrado
Cinzas,g,"0,70","0,49",BRC0955B,Nome não encontrado
Colesterol,mg,"86,2","60,3",BRC0955B,Nome não encontrado
Ácidos graxos saturados,g,"7,25","5,07",BRC0955B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"13,4","9,35",BRC0955B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,95","2,06",BRC0955B,Nome não encontrado
Ácidos graxos trans,g,,,BRC0955B,Nome não encontrado
Cálcio,mg,"12,4","8,67",BRC0955B,Nome não encontrado
Ferro,mg,"2,71","1,90",BRC0955B,Nome não encontrado
Sódio,mg,194,135,BRC0955B,Nome não encontrado
Magnésio,mg,"20,8","14,6",BRC0955B,Nome não encontrado
Fósforo,mg,255,178,BRC0955B,Nome não encontrado
Potássio,mg,311,218,BRC0955B,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0955B,Nome não encontrado
Zinco,mg,"2,48","1,74",BRC0955B,Nome não encontrado
Cobre,mg,"0,25","0,18",BRC0955B,Nome não encontrado
Selênio,mcg,"20,6","14,4",BRC0955B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0955B,Nome não encontrado
Vitamina A (RAE),mcg,"7,57","5,30",BRC0955B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0955B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,94","0,66",BRC0955B,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0955B,Nome não encontrado
Riboflavina,mg,"0,31","0,21",BRC0955B,Nome não encontrado
Niacina,mg,"3,95","2,76",BRC0955B,Nome não encontrado
Vitamina B6,mg,"0,35","0,25",BRC0955B,Nome não encontrado
Vitamina B12,mcg,"0,39","0,27",BRC0955B,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0955B,Nome não encontrado
Equivalente de folato,mcg,"1,89","1,33",BRC0955B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0955B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0955B,Nome não encontrado
Gordura de adição,g,-,-,BRC0955B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0955B,Nome não encontrado
Proteína animal,g,-,-,BRC0955B,Nome não encontrado
