componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,1179,1415,BRC0341A,Nome não encontrado
Energia,kcal,282,338,BRC0341A,Nome não encontrado
Umidade,g,"45,3","54,4",BRC0341A,Nome não encontrado
Carboidrato total,g,"22,6","27,2",BRC0341A,Nome não encontrado
Carboidrato disponível,g,"21,5","25,8",BRC0341A,Nome não encontrado
Proteína,g,"14,9","17,8",BRC0341A,Nome não encontrado
Lipídios,g,"14,9","17,9",BRC0341A,Nome não encontrado
Fibra alimentar,g,"1,12","1,34",BRC0341A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0341A,Nome não encontrado
Cinzas,g,"2,28","2,74",BRC0341A,Nome não encontrado
Colesterol,mg,"53,4","64,0",BRC0341A,Nome não encontrado
Ácidos graxos saturados,g,"8,12","9,75",BRC0341A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,62","4,35",BRC0341A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,81","0,98",BRC0341A,Nome não encontrado
Ácidos graxos trans,g,"0,57","0,68",BRC0341A,Nome não encontrado
Cálcio,mg,237,284,BRC0341A,Nome não encontrado
Ferro,mg,"1,75","2,10",BRC0341A,Nome não encontrado
Sódio,mg,773,927,BRC0341A,Nome não encontrado
Magnésio,mg,"33,9","40,7",BRC0341A,Nome não encontrado
Fósforo,mg,276,331,BRC0341A,Nome não encontrado
Potássio,mg,201,241,BRC0341A,Nome não encontrado
Manganês,mg,"0,71","0,85",BRC0341A,Nome não encontrado
Zinco,mg,"1,86","2,24",BRC0341A,Nome não encontrado
Cobre,mg,"0,09","0,11",BRC0341A,Nome não encontrado
Selênio,mcg,"2,29","2,75",BRC0341A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0341A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0341A,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0341A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,38",BRC0341A,Nome não encontrado
Tiamina,mg,"0,04","0,05",BRC0341A,Nome não encontrado
Riboflavina,mg,"0,13","0,15",BRC0341A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0341A,Nome não encontrado
Vitamina B6,mg,"0,06","0,07",BRC0341A,Nome não encontrado
Vitamina B12,mcg,"0,69","0,83",BRC0341A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0341A,Nome não encontrado
Equivalente de folato,mcg,"59,0","70,8",BRC0341A,Nome não encontrado
Sal de adição,g,,,BRC0341A,Nome não encontrado
Açúcar de adição,g,,,BRC0341A,Nome não encontrado
Gordura de adição,g,-,-,BRC0341A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0341A,Nome não encontrado
Proteína animal,g,-,-,BRC0341A,Nome não encontrado
