componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1052,946,BRC0426A,Nome não encontrado
Energia,kcal,250,225,BRC0426A,Nome não encontrado
Umidade,g,"44,3","39,9",BRC0426A,Nome não encontrado
Carboidrato total,g,"32,6","29,3",BRC0426A,Nome não encontrado
Carboidrato disponível,g,"31,4","28,2",BRC0426A,Nome não encontrado
Proteína,g,"12,2","10,9",BRC0426A,Nome não encontrado
Lipídios,g,"8,17","7,35",BRC0426A,Nome não encontrado
Fibra alimentar,g,"1,22","1,10",BRC0426A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0426A,Nome não encontrado
Cinzas,g,"2,74","2,47",BRC0426A,Nome não encontrado
Colesterol,mg,"29,3","26,4",BRC0426A,Nome não encontrado
Ácidos graxos saturados,g,"3,30","2,97",BRC0426A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,53","2,28",BRC0426A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,29","1,16",BRC0426A,Nome não encontrado
Ácidos graxos trans,g,"0,17","0,15",BRC0426A,Nome não encontrado
Cálcio,mg,142,128,BRC0426A,Nome não encontrado
Ferro,mg,"2,54","2,29",BRC0426A,Nome não encontrado
Sódio,mg,694,625,BRC0426A,Nome não encontrado
Magnésio,mg,"22,5","20,3",BRC0426A,Nome não encontrado
Fósforo,mg,192,172,BRC0426A,Nome não encontrado
Potássio,mg,193,173,BRC0426A,Nome não encontrado
Manganês,mg,"0,20","0,18",BRC0426A,Nome não encontrado
Zinco,mg,"1,34","1,21",BRC0426A,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0426A,Nome não encontrado
Selênio,mcg,"7,73","6,96",BRC0426A,Nome não encontrado
Vitamina A (RE),mcg,"43,0","38,7",BRC0426A,Nome não encontrado
Vitamina A (RAE),mcg,"36,0","32,4",BRC0426A,Nome não encontrado
Vitamina D,mcg,"0,15","0,14",BRC0426A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,64","0,58",BRC0426A,Nome não encontrado
Tiamina,mg,"0,24","0,21",BRC0426A,Nome não encontrado
Riboflavina,mg,"0,08","0,07",BRC0426A,Nome não encontrado
Niacina,mg,"1,52","1,37",BRC0426A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0426A,Nome não encontrado
Vitamina B12,mcg,"0,56","0,50",BRC0426A,Nome não encontrado
Vitamina C,mg,"1,91","1,72",BRC0426A,Nome não encontrado
Equivalente de folato,mcg,"79,8","71,8",BRC0426A,Nome não encontrado
Sal de adição,g,,,BRC0426A,Nome não encontrado
Açúcar de adição,g,,,BRC0426A,Nome não encontrado
Gordura de adição,g,-,-,BRC0426A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0426A,Nome não encontrado
Proteína animal,g,-,-,BRC0426A,Nome não encontrado
