componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,636,508,BRC0860B,Nome não encontrado
Energia,kcal,152,121,BRC0860B,Nome não encontrado
Umidade,g,"68,7","55,0",BRC0860B,Nome não encontrado
Carboidrato total,g,"13,0","10,4",BRC0860B,Nome não encontrado
Carboidrato disponível,g,"11,4","9,10",BRC0860B,Nome não encontrado
Proteína,g,"10,2","8,13",BRC0860B,Nome não encontrado
Lipídios,g,"6,94","5,55",BRC0860B,Nome não encontrado
Fibra alimentar,g,"1,73","1,38",BRC0860B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0860B,Nome não encontrado
Cinzas,g,"1,07","0,86",BRC0860B,Nome não encontrado
Colesterol,mg,"40,0","32,0",BRC0860B,Nome não encontrado
Ácidos graxos saturados,g,"3,23","2,58",BRC0860B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,93","1,54",BRC0860B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,91","0,73",BRC0860B,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,13",BRC0860B,Nome não encontrado
Cálcio,mg,"71,8","57,5",BRC0860B,Nome não encontrado
Ferro,mg,"0,53","0,42",BRC0860B,Nome não encontrado
Sódio,mg,121,"97,0",BRC0860B,Nome não encontrado
Magnésio,mg,"22,0","17,6",BRC0860B,Nome não encontrado
Fósforo,mg,139,111,BRC0860B,Nome não encontrado
Potássio,mg,239,191,BRC0860B,Nome não encontrado
Manganês,mg,"0,14","0,11",BRC0860B,Nome não encontrado
Zinco,mg,"0,64","0,51",BRC0860B,Nome não encontrado
Cobre,mg,"0,08","0,06",BRC0860B,Nome não encontrado
Selênio,mcg,"3,31","2,64",BRC0860B,Nome não encontrado
Vitamina A (RE),mcg,739,591,BRC0860B,Nome não encontrado
Vitamina A (RAE),mcg,387,309,BRC0860B,Nome não encontrado
Vitamina D,mcg,"0,11","0,09",BRC0860B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,10","0,88",BRC0860B,Nome não encontrado
Tiamina,mg,"0,09","0,07",BRC0860B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0860B,Nome não encontrado
Niacina,mg,"3,32","2,65",BRC0860B,Nome não encontrado
Vitamina B6,mg,"0,07","0,06",BRC0860B,Nome não encontrado
Vitamina B12,mcg,"0,16","0,13",BRC0860B,Nome não encontrado
Vitamina C,mg,"17,6","14,1",BRC0860B,Nome não encontrado
Equivalente de folato,mcg,"10,7","8,54",BRC0860B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0860B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0860B,Nome não encontrado
Gordura de adição,g,-,-,BRC0860B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0860B,Nome não encontrado
Proteína animal,g,-,-,BRC0860B,Nome não encontrado
