componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,86,77,BRC0427B,Nome não encontrado
Energia,kcal,20,18,BRC0427B,Nome não encontrado
Umidade,g,"93,5","84,2",BRC0427B,Nome não encontrado
Carboidrato total,g,"4,79","4,31",BRC0427B,Nome não encontrado
Carboidrato disponível,g,"2,82","2,54",BRC0427B,Nome não encontrado
Proteína,g,"0,99","0,89",BRC0427B,Nome não encontrado
Lipídios,g,"0,14","0,12",BRC0427B,Nome não encontrado
Fibra alimentar,g,"1,97","1,77",BRC0427B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0427B,Nome não encontrado
Cinzas,g,"0,57","0,51",BRC0427B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0427B,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,04",BRC0427B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0427B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,06",BRC0427B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0427B,Nome não encontrado
Cálcio,mg,"18,9","17,0",BRC0427B,Nome não encontrado
Ferro,mg,"0,35","0,31",BRC0427B,Nome não encontrado
Sódio,mg,"5,62","5,06",BRC0427B,Nome não encontrado
Magnésio,mg,"9,97","8,98",BRC0427B,Nome não encontrado
Fósforo,mg,"27,2","24,5",BRC0427B,Nome não encontrado
Potássio,mg,210,189,BRC0427B,Nome não encontrado
Manganês,mg,"0,10","0,09",BRC0427B,Nome não encontrado
Zinco,mg,"0,21","0,19",BRC0427B,Nome não encontrado
Cobre,mg,"0,22","0,20",BRC0427B,Nome não encontrado
Selênio,mcg,"0,39","0,35",BRC0427B,Nome não encontrado
Vitamina A (RE),mcg,318,286,BRC0427B,Nome não encontrado
Vitamina A (RAE),mcg,159,143,BRC0427B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0427B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,27",BRC0427B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0427B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0427B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0427B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0427B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0427B,Nome não encontrado
Vitamina C,mg,"15,1","13,6",BRC0427B,Nome não encontrado
Equivalente de folato,mcg,"14,2","12,8",BRC0427B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0427B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0427B,Nome não encontrado
Gordura de adição,g,-,-,BRC0427B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0427B,Nome não encontrado
Proteína animal,g,-,-,BRC0427B,Nome não encontrado
