componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2064,1032,BRC0158K,Nome não encontrado
Energia,kcal,494,246,BRC0158K,Nome não encontrado
Umidade,g,"7,88","3,94",BRC0158K,Nome não encontrado
Carboidrato total,g,"58,6","29,3",BRC0158K,Nome não encontrado
Carboidrato disponível,g,"56,3","28,2",BRC0158K,Nome não encontrado
Proteína,g,"4,88","2,44",BRC0158K,Nome não encontrado
Lipídios,g,"26,9","13,4",BRC0158K,Nome não encontrado
Fibra alimentar,g,"2,24","1,12",BRC0158K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0158K,Nome não encontrado
Cinzas,g,"1,79","0,90",BRC0158K,Nome não encontrado
Colesterol,mg,"11,3","5,64",BRC0158K,Nome não encontrado
Ácidos graxos saturados,g,"14,5","7,27",BRC0158K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,46","4,23",BRC0158K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,83","0,42",BRC0158K,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,10",BRC0158K,Nome não encontrado
Cálcio,mg,143,"71,7",BRC0158K,Nome não encontrado
Ferro,mg,"2,18","1,09",BRC0158K,Nome não encontrado
Sódio,mg,"46,2","23,1",BRC0158K,Nome não encontrado
Magnésio,mg,"69,5","34,7",BRC0158K,Nome não encontrado
Fósforo,mg,189,"94,5",BRC0158K,Nome não encontrado
Potássio,mg,304,152,BRC0158K,Nome não encontrado
Manganês,mg,"0,40","0,20",BRC0158K,Nome não encontrado
Zinco,mg,"0,99","0,49",BRC0158K,Nome não encontrado
Cobre,mg,"0,40","0,20",BRC0158K,Nome não encontrado
Selênio,mcg,"2,91","1,46",BRC0158K,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0158K,Nome não encontrado
Vitamina A (RAE),mcg,"0,24","0,12",BRC0158K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0158K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,20",BRC0158K,Nome não encontrado
Tiamina,mg,"0,08","0,04",BRC0158K,Nome não encontrado
Riboflavina,mg,"0,15","0,07",BRC0158K,Nome não encontrado
Niacina,mg,"0,66","0,33",BRC0158K,Nome não encontrado
Vitamina B6,mg,"0,38","0,19",BRC0158K,Nome não encontrado
Vitamina B12,mcg,"0,48","0,24",BRC0158K,Nome não encontrado
Vitamina C,mg,"0,50","0,25",BRC0158K,Nome não encontrado
Equivalente de folato,mcg,"10,2","5,09",BRC0158K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0158K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0158K,Nome não encontrado
Gordura de adição,g,-,-,BRC0158K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0158K,Nome não encontrado
Proteína animal,g,-,-,BRC0158K,Nome não encontrado
