componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1357,BRC1135A,Nome não encontrado
Energia,kcal,324,BRC1135A,Nome não encontrado
Umidade,g,"33,1",BRC1135A,Nome não encontrado
Carboidrato total,g,"39,8",BRC1135A,Nome não encontrado
Carboidrato disponível,g,"35,0",BRC1135A,Nome não encontrado
Proteína,g,"11,3",BRC1135A,Nome não encontrado
Lipídios,g,"14,4",BRC1135A,Nome não encontrado
Fibra alimentar,g,"4,80",BRC1135A,Nome não encontrado
Álcool,g,"0,00",BRC1135A,Nome não encontrado
Cinzas,g,"1,44",BRC1135A,Nome não encontrado
Colesterol,mg,215,BRC1135A,Nome não encontrado
Ácidos graxos saturados,g,"6,15",BRC1135A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,78",BRC1135A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,75",BRC1135A,Nome não encontrado
Ácidos graxos trans,g,"0,24",BRC1135A,Nome não encontrado
Cálcio,mg,"49,3",BRC1135A,Nome não encontrado
Ferro,mg,"2,15",BRC1135A,Nome não encontrado
Sódio,mg,"74,5",BRC1135A,Nome não encontrado
Magnésio,mg,"57,8",BRC1135A,Nome não encontrado
Fósforo,mg,156,BRC1135A,Nome não encontrado
Potássio,mg,310,BRC1135A,Nome não encontrado
Manganês,mg,"1,08",BRC1135A,Nome não encontrado
Zinco,mg,"1,64",BRC1135A,Nome não encontrado
Cobre,mg,"0,20",BRC1135A,Nome não encontrado
Selênio,mcg,"0,17",BRC1135A,Nome não encontrado
Vitamina A (RE),mcg,"92,9",BRC1135A,Nome não encontrado
Vitamina A (RAE),mcg,"87,0",BRC1135A,Nome não encontrado
Vitamina D,mcg,"0,90",BRC1135A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61",BRC1135A,Nome não encontrado
Tiamina,mg,"0,19",BRC1135A,Nome não encontrado
Riboflavina,mg,"0,16",BRC1135A,Nome não encontrado
Niacina,mg,"1,42",BRC1135A,Nome não encontrado
Vitamina B6,mg,"0,11",BRC1135A,Nome não encontrado
Vitamina B12,mcg,"0,46",BRC1135A,Nome não encontrado
Vitamina C,mg,"4,29",BRC1135A,Nome não encontrado
Equivalente de folato,mcg,"48,8",BRC1135A,Nome não encontrado
Sal de adição,g,"3,00",BRC1135A,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1135A,Nome não encontrado
Gordura de adição,g,-,BRC1135A,Nome não encontrado
Proteína vegetal,g,-,BRC1135A,Nome não encontrado
Proteína animal,g,-,BRC1135A,Nome não encontrado
