componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,500,500,BRC0114E,Nome não encontrado
Energia,kcal,119,119,BRC0114E,Nome não encontrado
Umidade,g,"74,7","74,7",BRC0114E,Nome não encontrado
Carboidrato total,g,"1,33","1,33",BRC0114E,Nome não encontrado
Carboidrato disponível,g,"0,82","0,82",BRC0114E,Nome não encontrado
Proteína,g,"17,6","17,6",BRC0114E,Nome não encontrado
Lipídios,g,"4,95","4,95",BRC0114E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0114E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0114E,Nome não encontrado
Cinzas,g,"1,93","1,93",BRC0114E,Nome não encontrado
Colesterol,mg,"67,3","67,3",BRC0114E,Nome não encontrado
Ácidos graxos saturados,g,"1,78","1,78",BRC0114E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,52","1,52",BRC0114E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,02","1,02",BRC0114E,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0114E,Nome não encontrado
Cálcio,mg,101,101,BRC0114E,Nome não encontrado
Ferro,mg,"0,45","0,45",BRC0114E,Nome não encontrado
Sódio,mg,305,305,BRC0114E,Nome não encontrado
Magnésio,mg,"28,2","28,2",BRC0114E,Nome não encontrado
Fósforo,mg,212,212,BRC0114E,Nome não encontrado
Potássio,mg,349,349,BRC0114E,Nome não encontrado
Manganês,mg,"0,09","0,09",BRC0114E,Nome não encontrado
Zinco,mg,"0,71","0,71",BRC0114E,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0114E,Nome não encontrado
Selênio,mcg,"27,5","27,5",BRC0114E,Nome não encontrado
Vitamina A (RE),mcg,"28,8","28,8",BRC0114E,Nome não encontrado
Vitamina A (RAE),mcg,"15,0","15,0",BRC0114E,Nome não encontrado
Vitamina D,mcg,"1,24","1,24",BRC0114E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,76",BRC0114E,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0114E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0114E,Nome não encontrado
Niacina,mg,"2,73","2,73",BRC0114E,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0114E,Nome não encontrado
Vitamina B12,mcg,"2,97","2,97",BRC0114E,Nome não encontrado
Vitamina C,mg,"4,53","4,53",BRC0114E,Nome não encontrado
Equivalente de folato,mcg,"14,4","14,4",BRC0114E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0114E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0114E,Nome não encontrado
Gordura de adição,g,-,-,BRC0114E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0114E,Nome não encontrado
Proteína animal,g,-,-,BRC0114E,Nome não encontrado
