componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1087,652,BRC0084F,Nome não encontrado
Energia,kcal,259,155,BRC0084F,Nome não encontrado
Umidade,g,"46,8","28,1",BRC0084F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0084F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0084F,Nome não encontrado
Proteína,g,"37,4","22,4",BRC0084F,Nome não encontrado
Lipídios,g,"12,2","7,33",BRC0084F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0084F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0084F,Nome não encontrado
Cinzas,g,"3,63","2,18",BRC0084F,Nome não encontrado
Colesterol,mg,113,"68,1",BRC0084F,Nome não encontrado
Ácidos graxos saturados,g,"4,80","2,88",BRC0084F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,40","3,24",BRC0084F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,24",BRC0084F,Nome não encontrado
Ácidos graxos trans,g,"0,40","0,24",BRC0084F,Nome não encontrado
Cálcio,mg,"14,9","8,91",BRC0084F,Nome não encontrado
Ferro,mg,"3,45","2,07",BRC0084F,Nome não encontrado
Sódio,mg,1442,865,BRC0084F,Nome não encontrado
Magnésio,mg,"12,8","7,68",BRC0084F,Nome não encontrado
Fósforo,mg,100,"60,5",BRC0084F,Nome não encontrado
Potássio,mg,"89,6","53,7",BRC0084F,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0084F,Nome não encontrado
Zinco,mg,"6,09","3,65",BRC0084F,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0084F,Nome não encontrado
Selênio,mcg,,,BRC0084F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0084F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0084F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0084F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,34","1,40",BRC0084F,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0084F,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0084F,Nome não encontrado
Niacina,mg,"1,50","0,90",BRC0084F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0084F,Nome não encontrado
Vitamina B12,mcg,"1,87","1,12",BRC0084F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0084F,Nome não encontrado
Equivalente de folato,mcg,"11,7","7,04",BRC0084F,Nome não encontrado
Sal de adição,g,,,BRC0084F,Nome não encontrado
Açúcar de adição,g,,,BRC0084F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0084F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0084F,Nome não encontrado
Proteína animal,g,"36,4","21,8",BRC0084F,Nome não encontrado
