componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,506,455,BRC0646B,Nome não encontrado
Energia,kcal,122,109,BRC0646B,Nome não encontrado
Umidade,g,"79,1","71,2",BRC0646B,Nome não encontrado
Carboidrato total,g,"4,99","4,49",BRC0646B,Nome não encontrado
Carboidrato disponível,g,"2,78","2,50",BRC0646B,Nome não encontrado
Proteína,g,"4,49","4,04",BRC0646B,Nome não encontrado
Lipídios,g,"9,71","8,74",BRC0646B,Nome não encontrado
Fibra alimentar,g,"2,13","1,92",BRC0646B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0646B,Nome não encontrado
Cinzas,g,"1,68","1,51",BRC0646B,Nome não encontrado
Colesterol,mg,"12,0","10,8",BRC0646B,Nome não encontrado
Ácidos graxos saturados,g,"3,18","2,86",BRC0646B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,95","4,46",BRC0646B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,92","0,83",BRC0646B,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,14",BRC0646B,Nome não encontrado
Cálcio,mg,152,137,BRC0646B,Nome não encontrado
Ferro,mg,"1,28","1,15",BRC0646B,Nome não encontrado
Sódio,mg,261,235,BRC0646B,Nome não encontrado
Magnésio,mg,"12,2","11,0",BRC0646B,Nome não encontrado
Fósforo,mg,"47,6","42,8",BRC0646B,Nome não encontrado
Potássio,mg,177,159,BRC0646B,Nome não encontrado
Manganês,mg,"0,16","0,14",BRC0646B,Nome não encontrado
Zinco,mg,"0,51","0,46",BRC0646B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0646B,Nome não encontrado
Selênio,mcg,"2,08","1,87",BRC0646B,Nome não encontrado
Vitamina A (RE),mcg,156,140,BRC0646B,Nome não encontrado
Vitamina A (RAE),mcg,199,179,BRC0646B,Nome não encontrado
Vitamina D,mcg,"0,41","0,37",BRC0646B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,67","1,50",BRC0646B,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0646B,Nome não encontrado
Riboflavina,mg,"0,07","0,06",BRC0646B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0646B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0646B,Nome não encontrado
Vitamina B12,mcg,"0,27","0,24",BRC0646B,Nome não encontrado
Vitamina C,mg,"19,2","17,3",BRC0646B,Nome não encontrado
Equivalente de folato,mcg,"34,4","30,9",BRC0646B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0646B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0646B,Nome não encontrado
Gordura de adição,g,-,-,BRC0646B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0646B,Nome não encontrado
Proteína animal,g,-,-,BRC0646B,Nome não encontrado
