componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,207,BRC1066B,Nome não encontrado
Energia,kcal,49,BRC1066B,Nome não encontrado
Umidade,g,"86,8",BRC1066B,Nome não encontrado
Carboidrato total,g,"10,6",BRC1066B,Nome não encontrado
Carboidrato disponível,g,"9,56",BRC1066B,Nome não encontrado
Proteína,g,"1,45",BRC1066B,Nome não encontrado
Lipídios,g,"0,30",BRC1066B,Nome não encontrado
Fibra alimentar,g,"1,07",BRC1066B,Nome não encontrado
Álcool,g,"0,00",BRC1066B,Nome não encontrado
Cinzas,g,"0,81",BRC1066B,Nome não encontrado
Colesterol,mg,"1,68",BRC1066B,Nome não encontrado
Ácidos graxos saturados,g,"0,11",BRC1066B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,10",BRC1066B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,02",BRC1066B,Nome não encontrado
Ácidos graxos trans,g,"0,02",BRC1066B,Nome não encontrado
Cálcio,mg,"14,5",BRC1066B,Nome não encontrado
Ferro,mg,"0,38",BRC1066B,Nome não encontrado
Sódio,mg,216,BRC1066B,Nome não encontrado
Magnésio,mg,"7,50",BRC1066B,Nome não encontrado
Fósforo,mg,"17,7",BRC1066B,Nome não encontrado
Potássio,mg,102,BRC1066B,Nome não encontrado
Manganês,mg,"0,20",BRC1066B,Nome não encontrado
Zinco,mg,"0,29",BRC1066B,Nome não encontrado
Cobre,mg,"0,04",BRC1066B,Nome não encontrado
Selênio,mcg,"0,28",BRC1066B,Nome não encontrado
Vitamina A (RE),mcg,"66,8",BRC1066B,Nome não encontrado
Vitamina A (RAE),mcg,"35,6",BRC1066B,Nome não encontrado
Vitamina D,mcg,"0,01",BRC1066B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30",BRC1066B,Nome não encontrado
Tiamina,mg,"0,02",BRC1066B,Nome não encontrado
Riboflavina,mg,traços,BRC1066B,Nome não encontrado
Niacina,mg,"0,22",BRC1066B,Nome não encontrado
Vitamina B6,mg,"0,03",BRC1066B,Nome não encontrado
Vitamina B12,mcg,"0,04",BRC1066B,Nome não encontrado
Vitamina C,mg,"8,08",BRC1066B,Nome não encontrado
Equivalente de folato,mcg,"8,31",BRC1066B,Nome não encontrado
Sal de adição,g,,BRC1066B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1066B,Nome não encontrado
Gordura de adição,g,-,BRC1066B,Nome não encontrado
Proteína vegetal,g,-,BRC1066B,Nome não encontrado
Proteína animal,g,-,BRC1066B,Nome não encontrado
