componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,2362,708,BRC0192T,Nome não encontrado
Energia,kcal,568,170,BRC0192T,Nome não encontrado
Umidade,g,"1,19","0,36",BRC0192T,Nome não encontrado
Carboidrato total,g,"37,2","11,2",BRC0192T,Nome não encontrado
Carboidrato disponível,g,"30,5","9,15",BRC0192T,Nome não encontrado
Proteína,g,"20,7","6,22",BRC0192T,Nome não encontrado
Lipídios,g,"38,9","11,7",BRC0192T,Nome não encontrado
Fibra alimentar,g,"6,75","2,02",BRC0192T,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0192T,Nome não encontrado
Cinzas,g,"2,00","0,60",BRC0192T,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0192T,Nome não encontrado
Ácidos graxos saturados,g,"7,31","2,19",BRC0192T,Nome não encontrado
Ácidos graxos monoinsaturados,g,"21,8","6,54",BRC0192T,Nome não encontrado
Ácidos graxos poliinsaturados,g,"10,7","3,20",BRC0192T,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0192T,Nome não encontrado
Cálcio,mg,"41,0","12,3",BRC0192T,Nome não encontrado
Ferro,mg,"1,54","0,46",BRC0192T,Nome não encontrado
Sódio,mg,"3,11","0,93",BRC0192T,Nome não encontrado
Magnésio,mg,126,"37,9",BRC0192T,Nome não encontrado
Fósforo,mg,198,"59,6",BRC0192T,Nome não encontrado
Potássio,mg,415,124,BRC0192T,Nome não encontrado
Manganês,mg,"1,78","0,53",BRC0192T,Nome não encontrado
Zinco,mg,"1,63","0,49",BRC0192T,Nome não encontrado
Cobre,mg,"0,53","0,16",BRC0192T,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0192T,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0192T,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0192T,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0192T,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,86","1,16",BRC0192T,Nome não encontrado
Tiamina,mg,"0,06","0,02",BRC0192T,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0192T,Nome não encontrado
Niacina,mg,traços,traços,BRC0192T,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0192T,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0192T,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0192T,Nome não encontrado
Equivalente de folato,mcg,"73,1","21,9",BRC0192T,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0192T,Nome não encontrado
Açúcar de adição,g,"25,0","7,50",BRC0192T,Nome não encontrado
Gordura de adição,g,-,-,BRC0192T,Nome não encontrado
Proteína vegetal,g,-,-,BRC0192T,Nome não encontrado
Proteína animal,g,-,-,BRC0192T,Nome não encontrado
