componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,188,188,BRC0015C,Nome não encontrado
Energia,kcal,45,45,BRC0015C,Nome não encontrado
Umidade,g,"85,9","85,9",BRC0015C,Nome não encontrado
Carboidrato total,g,"12,3","12,3",BRC0015C,Nome não encontrado
Carboidrato disponível,g,"6,36","6,36",BRC0015C,Nome não encontrado
Proteína,g,"0,79","0,79",BRC0015C,Nome não encontrado
Lipídios,g,"0,51","0,51",BRC0015C,Nome não encontrado
Fibra alimentar,g,"5,98","5,98",BRC0015C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0015C,Nome não encontrado
Cinzas,g,"0,48","0,48",BRC0015C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0015C,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,06",BRC0015C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0015C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,24",BRC0015C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0015C,Nome não encontrado
Cálcio,mg,"4,93","4,93",BRC0015C,Nome não encontrado
Ferro,mg,"0,17","0,17",BRC0015C,Nome não encontrado
Sódio,mg,traços,traços,BRC0015C,Nome não encontrado
Magnésio,mg,"6,94","6,94",BRC0015C,Nome não encontrado
Fósforo,mg,"16,2","16,2",BRC0015C,Nome não encontrado
Potássio,mg,216,216,BRC0015C,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0015C,Nome não encontrado
Zinco,mg,"0,15","0,15",BRC0015C,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0015C,Nome não encontrado
Selênio,mcg,"0,40","0,40",BRC0015C,Nome não encontrado
Vitamina A (RE),mcg,"33,7","33,7",BRC0015C,Nome não encontrado
Vitamina A (RAE),mcg,"16,8","16,8",BRC0015C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0015C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,39",BRC0015C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0015C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0015C,Nome não encontrado
Niacina,mg,traços,traços,BRC0015C,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0015C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0015C,Nome não encontrado
Vitamina C,mg,"97,7","97,7",BRC0015C,Nome não encontrado
Equivalente de folato,mcg,"36,0","36,0",BRC0015C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0015C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0015C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0015C,Nome não encontrado
Proteína vegetal,g,"0,79","0,79",BRC0015C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0015C,Nome não encontrado
