componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,786,864,BRC0431F,Nome não encontrado
Energia,kcal,187,205,BRC0431F,Nome não encontrado
Umidade,g,"61,9","68,1",BRC0431F,Nome não encontrado
Carboidrato total,g,"0,68","0,75",BRC0431F,Nome não encontrado
Carboidrato disponível,g,"0,56","0,61",BRC0431F,Nome não encontrado
Proteína,g,"28,2","31,0",BRC0431F,Nome não encontrado
Lipídios,g,"8,04","8,84",BRC0431F,Nome não encontrado
Fibra alimentar,g,"0,12","0,14",BRC0431F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0431F,Nome não encontrado
Cinzas,g,"1,29","1,42",BRC0431F,Nome não encontrado
Colesterol,mg,"52,8","58,1",BRC0431F,Nome não encontrado
Ácidos graxos saturados,g,"3,40","3,74",BRC0431F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,11","3,42",BRC0431F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,85","0,93",BRC0431F,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,17",BRC0431F,Nome não encontrado
Cálcio,mg,"6,23","6,85",BRC0431F,Nome não encontrado
Ferro,mg,"2,08","2,29",BRC0431F,Nome não encontrado
Sódio,mg,234,258,BRC0431F,Nome não encontrado
Magnésio,mg,"17,5","19,3",BRC0431F,Nome não encontrado
Fósforo,mg,190,210,BRC0431F,Nome não encontrado
Potássio,mg,251,276,BRC0431F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0431F,Nome não encontrado
Zinco,mg,"6,49","7,14",BRC0431F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0431F,Nome não encontrado
Selênio,mcg,"0,03","0,03",BRC0431F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0431F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0431F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0431F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,33",BRC0431F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0431F,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0431F,Nome não encontrado
Niacina,mg,"2,06","2,26",BRC0431F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0431F,Nome não encontrado
Vitamina B12,mcg,"4,91","5,40",BRC0431F,Nome não encontrado
Vitamina C,mg,"0,41","0,45",BRC0431F,Nome não encontrado
Equivalente de folato,mcg,"8,93","9,82",BRC0431F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0431F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0431F,Nome não encontrado
Gordura de adição,g,-,-,BRC0431F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0431F,Nome não encontrado
Proteína animal,g,-,-,BRC0431F,Nome não encontrado
