componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1027,BRC1014F,Nome não encontrado
Energia,kcal,245,BRC1014F,Nome não encontrado
Umidade,g,"50,3",BRC1014F,Nome não encontrado
Carboidrato total,g,"14,7",BRC1014F,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1014F,Nome não encontrado
Proteína,g,"23,6",BRC1014F,Nome não encontrado
Lipídios,g,"10,3",BRC1014F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1014F,Nome não encontrado
Álcool,g,"0,00",BRC1014F,Nome não encontrado
Cinzas,g,"1,06",BRC1014F,Nome não encontrado
Colesterol,mg,100,BRC1014F,Nome não encontrado
Ácidos graxos saturados,g,"1,86",BRC1014F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,47",BRC1014F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,99",BRC1014F,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1014F,Nome não encontrado
Cálcio,mg,"19,0",BRC1014F,Nome não encontrado
Ferro,mg,"2,05",BRC1014F,Nome não encontrado
Sódio,mg,152,BRC1014F,Nome não encontrado
Magnésio,mg,"35,0",BRC1014F,Nome não encontrado
Fósforo,mg,228,BRC1014F,Nome não encontrado
Potássio,mg,269,BRC1014F,Nome não encontrado
Manganês,mg,"0,21",BRC1014F,Nome não encontrado
Zinco,mg,"1,54",BRC1014F,Nome não encontrado
Cobre,mg,"0,13",BRC1014F,Nome não encontrado
Selênio,mcg,"6,26",BRC1014F,Nome não encontrado
Vitamina A (RE),mcg,"21,6",BRC1014F,Nome não encontrado
Vitamina A (RAE),mcg,"21,5",BRC1014F,Nome não encontrado
Vitamina D,mcg,"0,30",BRC1014F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,80",BRC1014F,Nome não encontrado
Tiamina,mg,"0,09",BRC1014F,Nome não encontrado
Riboflavina,mg,"0,17",BRC1014F,Nome não encontrado
Niacina,mg,"9,14",BRC1014F,Nome não encontrado
Vitamina B6,mg,"0,67",BRC1014F,Nome não encontrado
Vitamina B12,mcg,"0,60",BRC1014F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1014F,Nome não encontrado
Equivalente de folato,mcg,"51,4",BRC1014F,Nome não encontrado
Sal de adição,g,,BRC1014F,Nome não encontrado
Açúcar de adição,g,,BRC1014F,Nome não encontrado
Gordura de adição,g,-,BRC1014F,Nome não encontrado
Proteína vegetal,g,-,BRC1014F,Nome não encontrado
Proteína animal,g,-,BRC1014F,Nome não encontrado
