componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (130 g),codigo_alimento,nome_alimento
Energia,kJ,1054,1369,BRC0382A,Nome não encontrado
Energia,kcal,251,326,BRC0382A,Nome não encontrado
Umidade,g,"47,7","62,0",BRC0382A,Nome não encontrado
Carboidrato total,g,"25,1","32,6",BRC0382A,Nome não encontrado
Carboidrato disponível,g,"24,1","31,3",BRC0382A,Nome não encontrado
Proteína,g,"13,8","18,0",BRC0382A,Nome não encontrado
Lipídios,g,"10,9","14,1",BRC0382A,Nome não encontrado
Fibra alimentar,g,"1,00","1,30",BRC0382A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0382A,Nome não encontrado
Cinzas,g,"2,54","3,30",BRC0382A,Nome não encontrado
Colesterol,mg,"36,8","47,9",BRC0382A,Nome não encontrado
Ácidos graxos saturados,g,"5,83","7,57",BRC0382A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,91","3,79",BRC0382A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,58","0,75",BRC0382A,Nome não encontrado
Ácidos graxos trans,g,"0,30","0,39",BRC0382A,Nome não encontrado
Cálcio,mg,196,254,BRC0382A,Nome não encontrado
Ferro,mg,"2,02","2,62",BRC0382A,Nome não encontrado
Sódio,mg,706,918,BRC0382A,Nome não encontrado
Magnésio,mg,"20,2","26,2",BRC0382A,Nome não encontrado
Fósforo,mg,227,295,BRC0382A,Nome não encontrado
Potássio,mg,162,211,BRC0382A,Nome não encontrado
Manganês,mg,"0,25","0,32",BRC0382A,Nome não encontrado
Zinco,mg,"1,63","2,12",BRC0382A,Nome não encontrado
Cobre,mg,"0,09","0,11",BRC0382A,Nome não encontrado
Selênio,mcg,"4,47","5,81",BRC0382A,Nome não encontrado
Vitamina A (RE),mcg,"0,79","1,02",BRC0382A,Nome não encontrado
Vitamina A (RAE),mcg,"33,5","43,6",BRC0382A,Nome não encontrado
Vitamina D,mcg,"0,17","0,22",BRC0382A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21","0,28",BRC0382A,Nome não encontrado
Tiamina,mg,"0,29","0,37",BRC0382A,Nome não encontrado
Riboflavina,mg,"0,35","0,45",BRC0382A,Nome não encontrado
Niacina,mg,"1,95","2,54",BRC0382A,Nome não encontrado
Vitamina B6,mg,"0,25","0,32",BRC0382A,Nome não encontrado
Vitamina B12,mcg,"0,69","0,90",BRC0382A,Nome não encontrado
Vitamina C,mg,"0,75","0,98",BRC0382A,Nome não encontrado
Equivalente de folato,mcg,"61,9","80,5",BRC0382A,Nome não encontrado
Sal de adição,g,,,BRC0382A,Nome não encontrado
Açúcar de adição,g,,,BRC0382A,Nome não encontrado
Gordura de adição,g,-,-,BRC0382A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0382A,Nome não encontrado
Proteína animal,g,-,-,BRC0382A,Nome não encontrado
