componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,322,289,BRC0639B,Nome não encontrado
Energia,kcal,78,70,BRC0639B,Nome não encontrado
Umidade,g,"86,1","77,5",BRC0639B,Nome não encontrado
Carboidrato total,g,"4,17","3,75",BRC0639B,Nome não encontrado
Carboidrato disponível,g,"1,09","0,98",BRC0639B,Nome não encontrado
Proteína,g,"2,54","2,29",BRC0639B,Nome não encontrado
Lipídios,g,"6,37","5,73",BRC0639B,Nome não encontrado
Fibra alimentar,g,"3,08","2,77",BRC0639B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0639B,Nome não encontrado
Cinzas,g,"0,86","0,77",BRC0639B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0639B,Nome não encontrado
Ácidos graxos saturados,g,"0,98","0,88",BRC0639B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,29","3,86",BRC0639B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,88","0,79",BRC0639B,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,10",BRC0639B,Nome não encontrado
Cálcio,mg,"53,4","48,1",BRC0639B,Nome não encontrado
Ferro,mg,"0,60","0,54",BRC0639B,Nome não encontrado
Sódio,mg,128,115,BRC0639B,Nome não encontrado
Magnésio,mg,"15,3","13,8",BRC0639B,Nome não encontrado
Fósforo,mg,"34,8","31,3",BRC0639B,Nome não encontrado
Potássio,mg,185,167,BRC0639B,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0639B,Nome não encontrado
Zinco,mg,"0,25","0,23",BRC0639B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0639B,Nome não encontrado
Selênio,mcg,"0,32","0,28",BRC0639B,Nome não encontrado
Vitamina A (RE),mcg,347,312,BRC0639B,Nome não encontrado
Vitamina A (RAE),mcg,173,156,BRC0639B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0639B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,87","2,58",BRC0639B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0639B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0639B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0639B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0639B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0639B,Nome não encontrado
Vitamina C,mg,"44,1","39,7",BRC0639B,Nome não encontrado
Equivalente de folato,mcg,"77,9","70,1",BRC0639B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0639B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0639B,Nome não encontrado
Gordura de adição,g,-,-,BRC0639B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0639B,Nome não encontrado
Proteína animal,g,-,-,BRC0639B,Nome não encontrado
