componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,511,511,BRC0164E,Nome não encontrado
Energia,kcal,122,122,BRC0164E,Nome não encontrado
Umidade,g,"74,5","74,5",BRC0164E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0164E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0164E,Nome não encontrado
Proteína,g,"19,8","19,8",BRC0164E,Nome não encontrado
Lipídios,g,"4,70","4,70",BRC0164E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0164E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0164E,Nome não encontrado
Cinzas,g,"1,00","1,00",BRC0164E,Nome não encontrado
Colesterol,mg,"78,1","78,1",BRC0164E,Nome não encontrado
Ácidos graxos saturados,g,"1,08","1,08",BRC0164E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,77","2,77",BRC0164E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,36","0,36",BRC0164E,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0164E,Nome não encontrado
Cálcio,mg,"16,3","16,3",BRC0164E,Nome não encontrado
Ferro,mg,"0,17","0,17",BRC0164E,Nome não encontrado
Sódio,mg,"79,4","79,4",BRC0164E,Nome não encontrado
Magnésio,mg,"23,3","23,3",BRC0164E,Nome não encontrado
Fósforo,mg,144,144,BRC0164E,Nome não encontrado
Potássio,mg,228,228,BRC0164E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0164E,Nome não encontrado
Zinco,mg,"0,31","0,31",BRC0164E,Nome não encontrado
Cobre,mg,traços,traços,BRC0164E,Nome não encontrado
Selênio,mcg,"36,1","36,1",BRC0164E,Nome não encontrado
Vitamina A (RE),mcg,"51,9","51,9",BRC0164E,Nome não encontrado
Vitamina A (RAE),mcg,"51,9","51,9",BRC0164E,Nome não encontrado
Vitamina D,mcg,"4,64","4,64",BRC0164E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,11","1,11",BRC0164E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0164E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0164E,Nome não encontrado
Niacina,mg,"2,62","2,62",BRC0164E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0164E,Nome não encontrado
Vitamina B12,mcg,"2,30","2,30",BRC0164E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0164E,Nome não encontrado
Equivalente de folato,mcg,"11,4","11,4",BRC0164E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0164E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0164E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0164E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0164E,Nome não encontrado
Proteína animal,g,"19,8","19,8",BRC0164E,Nome não encontrado
