componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1068,1174,BRC0699F,Nome não encontrado
Energia,kcal,255,280,BRC0699F,Nome não encontrado
Umidade,g,"51,8","57,0",BRC0699F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0699F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0699F,Nome não encontrado
Proteína,g,"32,7","36,0",BRC0699F,Nome não encontrado
Lipídios,g,"13,8","15,2",BRC0699F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0699F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0699F,Nome não encontrado
Cinzas,g,"1,70","1,87",BRC0699F,Nome não encontrado
Colesterol,mg,"94,4",103,BRC0699F,Nome não encontrado
Ácidos graxos saturados,g,"3,59","3,95",BRC0699F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,51","4,96",BRC0699F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,42","5,96",BRC0699F,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,06",BRC0699F,Nome não encontrado
Cálcio,mg,"18,0","19,8",BRC0699F,Nome não encontrado
Ferro,mg,"0,43","0,47",BRC0699F,Nome não encontrado
Sódio,mg,215,236,BRC0699F,Nome não encontrado
Magnésio,mg,"16,6","18,3",BRC0699F,Nome não encontrado
Fósforo,mg,218,240,BRC0699F,Nome não encontrado
Potássio,mg,284,313,BRC0699F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0699F,Nome não encontrado
Zinco,mg,"1,61","1,77",BRC0699F,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0699F,Nome não encontrado
Selênio,mcg,"9,03","9,93",BRC0699F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0699F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0699F,Nome não encontrado
Vitamina D,mcg,"0,44","0,48",BRC0699F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,16","1,27",BRC0699F,Nome não encontrado
Tiamina,mg,"0,68","0,75",BRC0699F,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0699F,Nome não encontrado
Niacina,mg,"11,4","12,5",BRC0699F,Nome não encontrado
Vitamina B6,mg,"0,10","0,11",BRC0699F,Nome não encontrado
Vitamina B12,mcg,"0,51","0,56",BRC0699F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0699F,Nome não encontrado
Equivalente de folato,mcg,"1,02","1,12",BRC0699F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0699F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0699F,Nome não encontrado
Gordura de adição,g,-,-,BRC0699F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0699F,Nome não encontrado
Proteína animal,g,-,-,BRC0699F,Nome não encontrado
