componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,2392,717,BRC0045K,Nome não encontrado
Energia,kcal,577,172,BRC0045K,Nome não encontrado
Umidade,g,"1,37","0,41",BRC0045K,Nome não encontrado
Carboidrato total,g,"45,9","13,8",BRC0045K,Nome não encontrado
Carboidrato disponível,g,"35,0","10,5",BRC0045K,Nome não encontrado
Proteína,g,"7,79","2,34",BRC0045K,Nome não encontrado
Lipídios,g,"42,6","12,8",BRC0045K,Nome não encontrado
Fibra alimentar,g,"10,9","3,27",BRC0045K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0045K,Nome não encontrado
Cinzas,g,"2,31","0,69",BRC0045K,Nome não encontrado
Colesterol,mg,"0,03","0,01",BRC0045K,Nome não encontrado
Ácidos graxos saturados,g,"24,5","7,35",BRC0045K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"12,8","3,83",BRC0045K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,26","0,38",BRC0045K,Nome não encontrado
Ácidos graxos trans,g,-,-,BRC0045K,Nome não encontrado
Cálcio,mg,"66,5","20,0",BRC0045K,Nome não encontrado
Ferro,mg,"4,33","1,30",BRC0045K,Nome não encontrado
Sódio,mg,"50,0","15,0",BRC0045K,Nome não encontrado
Magnésio,mg,"99,7","29,9",BRC0045K,Nome não encontrado
Fósforo,mg,308,"92,4",BRC0045K,Nome não encontrado
Potássio,mg,365,109,BRC0045K,Nome não encontrado
Manganês,mg,,,BRC0045K,Nome não encontrado
Zinco,mg,"1,24","0,37",BRC0045K,Nome não encontrado
Cobre,mg,,,BRC0045K,Nome não encontrado
Selênio,mcg,,,BRC0045K,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0045K,Nome não encontrado
Vitamina A (RAE),mcg,"2,00","0,60",BRC0045K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0045K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,18",BRC0045K,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0045K,Nome não encontrado
Riboflavina,mg,"0,08","0,02",BRC0045K,Nome não encontrado
Niacina,mg,"1,05","0,32",BRC0045K,Nome não encontrado
Vitamina B6,mg,"0,04","0,01",BRC0045K,Nome não encontrado
Vitamina B12,mcg,"0,28","0,08",BRC0045K,Nome não encontrado
Vitamina C,mg,"0,03","0,01",BRC0045K,Nome não encontrado
Equivalente de folato,mcg,,,BRC0045K,Nome não encontrado
Sal de adição,g,,,BRC0045K,Nome não encontrado
Açúcar de adição,g,,,BRC0045K,Nome não encontrado
Gordura de adição,g,,,BRC0045K,Nome não encontrado
Proteína vegetal,g,,,BRC0045K,Nome não encontrado
Proteína animal,g,,,BRC0045K,Nome não encontrado
