componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,340,339,BRC0092F,Nome não encontrado
Energia,kcal,80,80,BRC0092F,Nome não encontrado
Umidade,g,"79,7","79,7",BRC0092F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0092F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0092F,Nome não encontrado
Proteína,g,"17,5","17,5",BRC0092F,Nome não encontrado
Lipídios,g,"1,16","1,16",BRC0092F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0092F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0092F,Nome não encontrado
Cinzas,g,"1,63","1,63",BRC0092F,Nome não encontrado
Colesterol,mg,"28,7","28,7",BRC0092F,Nome não encontrado
Ácidos graxos saturados,g,"0,36","0,36",BRC0092F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,52","0,52",BRC0092F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,09","0,09",BRC0092F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0092F,Nome não encontrado
Cálcio,mg,"6,88","6,88",BRC0092F,Nome não encontrado
Ferro,mg,"0,36","0,36",BRC0092F,Nome não encontrado
Sódio,mg,"69,1","69,1",BRC0092F,Nome não encontrado
Magnésio,mg,"19,7","19,7",BRC0092F,Nome não encontrado
Fósforo,mg,173,173,BRC0092F,Nome não encontrado
Potássio,mg,279,279,BRC0092F,Nome não encontrado
Manganês,mg,,,BRC0092F,Nome não encontrado
Zinco,mg,"3,50","3,50",BRC0092F,Nome não encontrado
Cobre,mg,,,BRC0092F,Nome não encontrado
Selênio,mcg,,,BRC0092F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0092F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0092F,Nome não encontrado
Vitamina D,mcg,,,BRC0092F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,13",BRC0092F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0092F,Nome não encontrado
Riboflavina,mg,"0,41","0,41",BRC0092F,Nome não encontrado
Niacina,mg,"2,62","2,62",BRC0092F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0092F,Nome não encontrado
Vitamina B12,mcg,"0,79","0,79",BRC0092F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0092F,Nome não encontrado
Equivalente de folato,mcg,"3,32","3,32",BRC0092F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0092F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0092F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0092F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0092F,Nome não encontrado
Proteína animal,g,"17,5","17,5",BRC0092F,Nome não encontrado
