componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1088,1196,BRC0810F,Nome não encontrado
Energia,kcal,262,288,BRC0810F,Nome não encontrado
Umidade,g,"59,6","65,6",BRC0810F,Nome não encontrado
Carboidrato total,g,"1,34","1,47",BRC0810F,Nome não encontrado
Carboidrato disponível,g,"0,83","0,91",BRC0810F,Nome não encontrado
Proteína,g,"17,4","19,2",BRC0810F,Nome não encontrado
Lipídios,g,"20,9","23,0",BRC0810F,Nome não encontrado
Fibra alimentar,g,"0,51","0,56",BRC0810F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0810F,Nome não encontrado
Cinzas,g,"0,87","0,95",BRC0810F,Nome não encontrado
Colesterol,mg,"84,1","92,5",BRC0810F,Nome não encontrado
Ácidos graxos saturados,g,"9,12","10,0",BRC0810F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,48","9,33",BRC0810F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,02","1,12",BRC0810F,Nome não encontrado
Ácidos graxos trans,g,"0,34","0,38",BRC0810F,Nome não encontrado
Cálcio,mg,"7,07","7,78",BRC0810F,Nome não encontrado
Ferro,mg,"1,75","1,93",BRC0810F,Nome não encontrado
Sódio,mg,128,140,BRC0810F,Nome não encontrado
Magnésio,mg,"12,4","13,7",BRC0810F,Nome não encontrado
Fósforo,mg,116,128,BRC0810F,Nome não encontrado
Potássio,mg,201,221,BRC0810F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0810F,Nome não encontrado
Zinco,mg,"3,32","3,65",BRC0810F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0810F,Nome não encontrado
Selênio,mcg,"11,7","12,9",BRC0810F,Nome não encontrado
Vitamina A (RE),mcg,"27,3","30,1",BRC0810F,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","15,0",BRC0810F,Nome não encontrado
Vitamina D,mcg,"0,36","0,39",BRC0810F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,55",BRC0810F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0810F,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0810F,Nome não encontrado
Niacina,mg,"1,46","1,61",BRC0810F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0810F,Nome não encontrado
Vitamina B12,mcg,"2,77","3,05",BRC0810F,Nome não encontrado
Vitamina C,mg,"5,22","5,74",BRC0810F,Nome não encontrado
Equivalente de folato,mcg,"9,50","10,5",BRC0810F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0810F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0810F,Nome não encontrado
Gordura de adição,g,-,-,BRC0810F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0810F,Nome não encontrado
Proteína animal,g,-,-,BRC0810F,Nome não encontrado
