componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,112,112,BRC0073C,Nome não encontrado
Energia,kcal,27,26,BRC0073C,Nome não encontrado
Umidade,g,"92,4","92,4",BRC0073C,Nome não encontrado
Carboidrato total,g,"6,37","6,37",BRC0073C,Nome não encontrado
Carboidrato disponível,g,"5,01","5,01",BRC0073C,Nome não encontrado
Proteína,g,"0,59","0,59",BRC0073C,Nome não encontrado
Lipídios,g,"0,17","0,17",BRC0073C,Nome não encontrado
Fibra alimentar,g,"1,36","1,36",BRC0073C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0073C,Nome não encontrado
Cinzas,g,"0,43","0,43",BRC0073C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0073C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0073C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0073C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0073C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0073C,Nome não encontrado
Cálcio,mg,"9,16","9,16",BRC0073C,Nome não encontrado
Ferro,mg,"0,32","0,32",BRC0073C,Nome não encontrado
Sódio,mg,"6,95","6,95",BRC0073C,Nome não encontrado
Magnésio,mg,"7,17","7,17",BRC0073C,Nome não encontrado
Fósforo,mg,"25,7","25,7",BRC0073C,Nome não encontrado
Potássio,mg,148,148,BRC0073C,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0073C,Nome não encontrado
Zinco,mg,"0,05","0,05",BRC0073C,Nome não encontrado
Cobre,mg,"0,10","0,10",BRC0073C,Nome não encontrado
Selênio,mcg,,,BRC0073C,Nome não encontrado
Vitamina A (RE),mcg,106,106,BRC0073C,Nome não encontrado
Vitamina A (RAE),mcg,"53,0","53,0",BRC0073C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0073C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0073C,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0073C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0073C,Nome não encontrado
Niacina,mg,traços,traços,BRC0073C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0073C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0073C,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0073C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0073C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0073C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0073C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0073C,Nome não encontrado
Proteína vegetal,g,"0,59","0,59",BRC0073C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0073C,Nome não encontrado
