componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,194,174,BRC0621B,Nome não encontrado
Energia,kcal,46,41,BRC0621B,Nome não encontrado
Umidade,g,"88,3","79,5",BRC0621B,Nome não encontrado
Carboidrato total,g,"7,55","6,79",BRC0621B,Nome não encontrado
Carboidrato disponível,g,"5,11","4,60",BRC0621B,Nome não encontrado
Proteína,g,"1,28","1,15",BRC0621B,Nome não encontrado
Lipídios,g,"1,78","1,60",BRC0621B,Nome não encontrado
Fibra alimentar,g,"2,44","2,19",BRC0621B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0621B,Nome não encontrado
Cinzas,g,"1,03","0,93",BRC0621B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0621B,Nome não encontrado
Ácidos graxos saturados,g,"0,27","0,24",BRC0621B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,27","1,14",BRC0621B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,19",BRC0621B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0621B,Nome não encontrado
Cálcio,mg,"24,2","21,8",BRC0621B,Nome não encontrado
Ferro,mg,"0,37","0,33",BRC0621B,Nome não encontrado
Sódio,mg,134,120,BRC0621B,Nome não encontrado
Magnésio,mg,"14,7","13,2",BRC0621B,Nome não encontrado
Fósforo,mg,"20,6","18,5",BRC0621B,Nome não encontrado
Potássio,mg,286,257,BRC0621B,Nome não encontrado
Manganês,mg,"1,49","1,34",BRC0621B,Nome não encontrado
Zinco,mg,"0,39","0,35",BRC0621B,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0621B,Nome não encontrado
Selênio,mcg,"0,36","0,32",BRC0621B,Nome não encontrado
Vitamina A (RE),mcg,198,178,BRC0621B,Nome não encontrado
Vitamina A (RAE),mcg,"99,0","89,1",BRC0621B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0621B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,44",BRC0621B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0621B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0621B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0621B,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0621B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0621B,Nome não encontrado
Vitamina C,mg,"6,32","5,69",BRC0621B,Nome não encontrado
Equivalente de folato,mcg,"49,6","44,7",BRC0621B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0621B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0621B,Nome não encontrado
Gordura de adição,g,-,-,BRC0621B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0621B,Nome não encontrado
Proteína animal,g,-,-,BRC0621B,Nome não encontrado
