componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (45 g),codigo_alimento,nome_alimento
Energia,kJ,1656,745,BRC0081C,Nome não encontrado
Energia,kcal,403,181,BRC0081C,Nome não encontrado
Umidade,g,"41,5","18,7",BRC0081C,Nome não encontrado
Carboidrato total,g,"13,9","6,28",BRC0081C,Nome não encontrado
Carboidrato disponível,g,"0,50","0,23",BRC0081C,Nome não encontrado
Proteína,g,"2,08","0,94",BRC0081C,Nome não encontrado
Lipídios,g,"40,7","18,3",BRC0081C,Nome não encontrado
Fibra alimentar,g,"13,4","6,05",BRC0081C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0081C,Nome não encontrado
Cinzas,g,"1,79","0,80",BRC0081C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0081C,Nome não encontrado
Ácidos graxos saturados,g,"7,10","3,20",BRC0081C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"25,3","11,4",BRC0081C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,50","2,93",BRC0081C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0081C,Nome não encontrado
Cálcio,mg,"66,5","29,9",BRC0081C,Nome não encontrado
Ferro,mg,"0,81","0,36",BRC0081C,Nome não encontrado
Sódio,mg,"0,65","0,29",BRC0081C,Nome não encontrado
Magnésio,mg,"66,1","29,7",BRC0081C,Nome não encontrado
Fósforo,mg,"43,9","19,7",BRC0081C,Nome não encontrado
Potássio,mg,305,137,BRC0081C,Nome não encontrado
Manganês,mg,"0,08","0,03",BRC0081C,Nome não encontrado
Zinco,mg,"0,66","0,30",BRC0081C,Nome não encontrado
Cobre,mg,"0,35","0,16",BRC0081C,Nome não encontrado
Selênio,mcg,,,BRC0081C,Nome não encontrado
Vitamina A (RE),mcg,1020,459,BRC0081C,Nome não encontrado
Vitamina A (RAE),mcg,510,229,BRC0081C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0081C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0081C,Nome não encontrado
Tiamina,mg,"0,11","0,05",BRC0081C,Nome não encontrado
Riboflavina,mg,"0,11","0,05",BRC0081C,Nome não encontrado
Niacina,mg,traços,traços,BRC0081C,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0081C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0081C,Nome não encontrado
Vitamina C,mg,"13,4","6,05",BRC0081C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0081C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0081C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0081C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0081C,Nome não encontrado
Proteína vegetal,g,"2,08","0,94",BRC0081C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0081C,Nome não encontrado
