componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,890,979,BRC0621F,Nome não encontrado
Energia,kcal,212,233,BRC0621F,Nome não encontrado
Umidade,g,"57,1","62,8",BRC0621F,Nome não encontrado
Carboidrato total,g,"0,75","0,82",BRC0621F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0621F,Nome não encontrado
Proteína,g,"31,8","35,0",BRC0621F,Nome não encontrado
Lipídios,g,"9,13","10,0",BRC0621F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0621F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0621F,Nome não encontrado
Cinzas,g,"1,34","1,48",BRC0621F,Nome não encontrado
Colesterol,mg,"78,5","86,3",BRC0621F,Nome não encontrado
Ácidos graxos saturados,g,"3,75","4,12",BRC0621F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,71","4,08",BRC0621F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,85","0,94",BRC0621F,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,14",BRC0621F,Nome não encontrado
Cálcio,mg,"6,37","7,01",BRC0621F,Nome não encontrado
Ferro,mg,"2,24","2,46",BRC0621F,Nome não encontrado
Sódio,mg,"69,9","76,9",BRC0621F,Nome não encontrado
Magnésio,mg,"28,1","30,9",BRC0621F,Nome não encontrado
Fósforo,mg,246,270,BRC0621F,Nome não encontrado
Potássio,mg,456,502,BRC0621F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0621F,Nome não encontrado
Zinco,mg,"4,30","4,72",BRC0621F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0621F,Nome não encontrado
Selênio,mcg,"12,8","14,1",BRC0621F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0621F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0621F,Nome não encontrado
Vitamina D,mcg,"0,08","0,09",BRC0621F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,36",BRC0621F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0621F,Nome não encontrado
Riboflavina,mg,"0,26","0,29",BRC0621F,Nome não encontrado
Niacina,mg,"5,51","6,06",BRC0621F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0621F,Nome não encontrado
Vitamina B12,mcg,"2,33","2,57",BRC0621F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0621F,Nome não encontrado
Equivalente de folato,mcg,"4,46","4,91",BRC0621F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0621F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0621F,Nome não encontrado
Gordura de adição,g,-,-,BRC0621F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0621F,Nome não encontrado
Proteína animal,g,-,-,BRC0621F,Nome não encontrado
