componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,747,BRC1096B,Nome não encontrado
Energia,kcal,178,BRC1096B,Nome não encontrado
Umidade,g,"60,2",BRC1096B,Nome não encontrado
Carboidrato total,g,"30,4",BRC1096B,Nome não encontrado
Carboidrato disponível,g,"27,3",BRC1096B,Nome não encontrado
Proteína,g,"2,06",BRC1096B,Nome não encontrado
Lipídios,g,"6,03",BRC1096B,Nome não encontrado
Fibra alimentar,g,"3,36",BRC1096B,Nome não encontrado
Álcool,g,"0,00",BRC1096B,Nome não encontrado
Cinzas,g,"1,24",BRC1096B,Nome não encontrado
Colesterol,mg,"0,00",BRC1096B,Nome não encontrado
Ácidos graxos saturados,g,"0,96",BRC1096B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,64",BRC1096B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,96",BRC1096B,Nome não encontrado
Ácidos graxos trans,g,"0,02",BRC1096B,Nome não encontrado
Cálcio,mg,"50,5",BRC1096B,Nome não encontrado
Ferro,mg,"1,17",BRC1096B,Nome não encontrado
Sódio,mg,230,BRC1096B,Nome não encontrado
Magnésio,mg,"24,8",BRC1096B,Nome não encontrado
Fósforo,mg,"46,1",BRC1096B,Nome não encontrado
Potássio,mg,260,BRC1096B,Nome não encontrado
Manganês,mg,"0,27",BRC1096B,Nome não encontrado
Zinco,mg,"0,40",BRC1096B,Nome não encontrado
Cobre,mg,"0,09",BRC1096B,Nome não encontrado
Selênio,mcg,"0,62",BRC1096B,Nome não encontrado
Vitamina A (RE),mcg,111,BRC1096B,Nome não encontrado
Vitamina A (RAE),mcg,"62,2",BRC1096B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1096B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,74",BRC1096B,Nome não encontrado
Tiamina,mg,"0,02",BRC1096B,Nome não encontrado
Riboflavina,mg,"0,01",BRC1096B,Nome não encontrado
Niacina,mg,"0,30",BRC1096B,Nome não encontrado
Vitamina B6,mg,"0,28",BRC1096B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1096B,Nome não encontrado
Vitamina C,mg,"13,4",BRC1096B,Nome não encontrado
Equivalente de folato,mcg,"21,4",BRC1096B,Nome não encontrado
Sal de adição,g,"0,00",BRC1096B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1096B,Nome não encontrado
Gordura de adição,g,-,BRC1096B,Nome não encontrado
Proteína vegetal,g,-,BRC1096B,Nome não encontrado
Proteína animal,g,-,BRC1096B,Nome não encontrado
