componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,618,679,BRC0117F,Nome não encontrado
Energia,kcal,147,161,BRC0117F,Nome não encontrado
Umidade,g,"69,1","76,0",BRC0117F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0117F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0117F,Nome não encontrado
Proteína,g,"23,2","25,6",BRC0117F,Nome não encontrado
Lipídios,g,"6,02","6,62",BRC0117F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0117F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0117F,Nome não encontrado
Cinzas,g,"1,68","1,85",BRC0117F,Nome não encontrado
Colesterol,mg,528,580,BRC0117F,Nome não encontrado
Ácidos graxos saturados,g,"1,90","2,09",BRC0117F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,30","1,43",BRC0117F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,18","1,30",BRC0117F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0117F,Nome não encontrado
Cálcio,mg,"8,89","9,78",BRC0117F,Nome não encontrado
Ferro,mg,"11,5","12,6",BRC0117F,Nome não encontrado
Sódio,mg,"81,8","90,0",BRC0117F,Nome não encontrado
Magnésio,mg,"24,0","26,4",BRC0117F,Nome não encontrado
Fósforo,mg,393,432,BRC0117F,Nome não encontrado
Potássio,mg,280,308,BRC0117F,Nome não encontrado
Manganês,mg,,,BRC0117F,Nome não encontrado
Zinco,mg,"3,57","3,92",BRC0117F,Nome não encontrado
Cobre,mg,,,BRC0117F,Nome não encontrado
Selênio,mcg,,,BRC0117F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0117F,Nome não encontrado
Vitamina A (RAE),mcg,4022,4424,BRC0117F,Nome não encontrado
Vitamina D,mcg,,,BRC0117F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,72","0,79",BRC0117F,Nome não encontrado
Tiamina,mg,"0,26","0,29",BRC0117F,Nome não encontrado
Riboflavina,mg,"2,06","2,26",BRC0117F,Nome não encontrado
Niacina,mg,"12,4","13,6",BRC0117F,Nome não encontrado
Vitamina B6,mg,"0,75","0,82",BRC0117F,Nome não encontrado
Vitamina B12,mcg,"18,8","20,7",BRC0117F,Nome não encontrado
Vitamina C,mg,"2,40","2,64",BRC0117F,Nome não encontrado
Equivalente de folato,mcg,498,547,BRC0117F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0117F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0117F,Nome não encontrado
Gordura de adição,g,,,BRC0117F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0117F,Nome não encontrado
Proteína animal,g,"23,2","25,6",BRC0117F,Nome não encontrado
