componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1145,1259,BRC0160F,Nome não encontrado
Energia,kcal,275,301,BRC0160F,Nome não encontrado
Umidade,g,"51,8","57,0",BRC0160F,Nome não encontrado
Carboidrato total,g,"0,64","0,71",BRC0160F,Nome não encontrado
Carboidrato disponível,g,"0,64","0,71",BRC0160F,Nome não encontrado
Proteína,g,"28,9","31,8",BRC0160F,Nome não encontrado
Lipídios,g,"17,4","19,1",BRC0160F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0160F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0160F,Nome não encontrado
Cinzas,g,"1,25","1,37",BRC0160F,Nome não encontrado
Colesterol,mg,"81,7","89,9",BRC0160F,Nome não encontrado
Ácidos graxos saturados,g,"7,50","8,25",BRC0160F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,70","8,47",BRC0160F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20","1,32",BRC0160F,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,10",BRC0160F,Nome não encontrado
Cálcio,mg,"34,3","37,7",BRC0160F,Nome não encontrado
Ferro,mg,"0,87","0,95",BRC0160F,Nome não encontrado
Sódio,mg,"51,4","56,6",BRC0160F,Nome não encontrado
Magnésio,mg,"24,7","27,2",BRC0160F,Nome não encontrado
Fósforo,mg,229,252,BRC0160F,Nome não encontrado
Potássio,mg,366,403,BRC0160F,Nome não encontrado
Manganês,mg,traços,traços,BRC0160F,Nome não encontrado
Zinco,mg,"2,35","2,58",BRC0160F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0160F,Nome não encontrado
Selênio,mcg,,,BRC0160F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0160F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0160F,Nome não encontrado
Vitamina D,mcg,"2,09","2,30",BRC0160F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,55",BRC0160F,Nome não encontrado
Tiamina,mg,"0,77","0,84",BRC0160F,Nome não encontrado
Riboflavina,mg,"0,14","0,15",BRC0160F,Nome não encontrado
Niacina,mg,"1,92","2,12",BRC0160F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0160F,Nome não encontrado
Vitamina B12,mcg,"0,86","0,94",BRC0160F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0160F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0160F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0160F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0160F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0160F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0160F,Nome não encontrado
Proteína animal,g,"28,9","31,8",BRC0160F,Nome não encontrado
