componente,unidade,Valor por 100g,Porção Média (170 g),codigo_alimento,nome_alimento
Energia,kJ,781,1327,BRC0177F,Nome não encontrado
Energia,kcal,187,318,BRC0177F,Nome não encontrado
Umidade,g,"66,0",112,BRC0177F,Nome não encontrado
Carboidrato total,g,"4,08","6,94",BRC0177F,Nome não encontrado
Carboidrato disponível,g,"4,08","6,94",BRC0177F,Nome não encontrado
Proteína,g,"14,5","24,6",BRC0177F,Nome não encontrado
Lipídios,g,"12,6","21,4",BRC0177F,Nome não encontrado
Fibra alimentar,g,,,BRC0177F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0177F,Nome não encontrado
Cinzas,g,"2,85","4,84",BRC0177F,Nome não encontrado
Colesterol,mg,"70,0",119,BRC0177F,Nome não encontrado
Ácidos graxos saturados,g,"5,70","9,69",BRC0177F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,80","9,86",BRC0177F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,80","1,36",BRC0177F,Nome não encontrado
Ácidos graxos trans,g,"1,00","1,70",BRC0177F,Nome não encontrado
Cálcio,mg,"34,1","57,9",BRC0177F,Nome não encontrado
Ferro,mg,"1,89","3,21",BRC0177F,Nome não encontrado
Sódio,mg,869,1478,BRC0177F,Nome não encontrado
Magnésio,mg,"24,5","41,7",BRC0177F,Nome não encontrado
Fósforo,mg,140,239,BRC0177F,Nome não encontrado
Potássio,mg,382,650,BRC0177F,Nome não encontrado
Manganês,mg,"0,36","0,61",BRC0177F,Nome não encontrado
Zinco,mg,"1,70","2,89",BRC0177F,Nome não encontrado
Cobre,mg,"0,16","0,28",BRC0177F,Nome não encontrado
Selênio,mcg,,,BRC0177F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0177F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0177F,Nome não encontrado
Vitamina D,mcg,"0,08","0,14",BRC0177F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,24",BRC0177F,Nome não encontrado
Tiamina,mg,"0,06","0,10",BRC0177F,Nome não encontrado
Riboflavina,mg,"0,08","0,14",BRC0177F,Nome não encontrado
Niacina,mg,"3,53","6,01",BRC0177F,Nome não encontrado
Vitamina B6,mg,"0,04","0,06",BRC0177F,Nome não encontrado
Vitamina B12,mcg,"2,15","3,65",BRC0177F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0177F,Nome não encontrado
Equivalente de folato,mcg,"5,94","10,1",BRC0177F,Nome não encontrado
Sal de adição,g,,,BRC0177F,Nome não encontrado
Açúcar de adição,g,,,BRC0177F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0177F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0177F,Nome não encontrado
Proteína animal,g,"14,5","24,6",BRC0177F,Nome não encontrado
